PROVINCIA,CÓD ESPECIE,ESPECIE,PARÁMETRO,FORMA DE CUBICACIÓN,MODELO,A,B,C,D,P,Q,R
24,215,Crataegus monogyna,IAVC,5,20,-1.49370415534725,0.021359945991893,0.0,-2.27178790798905e-07,0.0,0.0,0.0
24,215,Crataegus monogyna,VLE,5,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0
24,16,Pyrus spp.,VCC,5,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055
24,16,Pyrus spp.,VSC,5,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0
24,16,Pyrus spp.,IAVC,5,20,-1.49370415534725,0.021359945991893,0.0,-2.27178790798905e-07,0.0,0.0,0.0
24,16,Pyrus spp.,VLE,5,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0
24,21,Pinus sylvestris,VCC,2,11,0.0,0.0,0.0,0.0,0.0005984,1.93555,0.93386
24,21,Pinus sylvestris,VSC,2,7,-6.47,0.825618,2.5e-05,0.0,0.0,0.0,0.0
24,21,Pinus sylvestris,IAVC,2,21,0.0,0.0,0.000340947526115295,-4.6619767881915e-07,0.0,0.0,0.0
24,21,Pinus sylvestris,VLE,2,12,0.0,0.0,0.0,0.0,0.0001194,2.14645,0.0
24,21,Pinus sylvestris,VCC,3,11,0.0,0.0,0.0,0.0,0.0001905,2.31513,0.43965
24,21,Pinus sylvestris,VSC,3,7,0.22,0.693703,0.0006827,0.0,0.0,0.0,0.0
24,21,Pinus sylvestris,IAVC,3,21,0.0,0.0,0.000340947526115295,-4.6619767881915e-07,0.0,0.0,0.0
24,21,Pinus sylvestris,VLE,3,12,0.0,0.0,0.0,0.0,0.0001194,2.14645,0.0
24,21,Pinus sylvestris,VCC,5,11,0.0,0.0,0.0,0.0,0.0005984,1.93555,0.93386
24,21,Pinus sylvestris,VSC,5,7,-6.47,0.825618,2.5e-05,0.0,0.0,0.0,0.0
24,21,Pinus sylvestris,IAVC,5,21,0.0,0.0,0.000340947526115295,-4.6619767881915e-07,0.0,0.0,0.0
24,21,Pinus sylvestris,VLE,5,12,0.0,0.0,0.0,0.0,0.0001194,2.14645,0.0
24,22,Pinus uncinata,VCC,2,11,0.0,0.0,0.0,0.0,0.0009417,1.85561,0.94126
24,22,Pinus uncinata,VSC,2,7,-12.35,0.8807787,1.34e-05,0.0,0.0,0.0,0.0
24,22,Pinus uncinata,IAVC,2,21,0.0,0.0,0.000282980108610832,-3.81991764250325e-07,0.0,0.0,0.0
24,22,Pinus uncinata,VLE,2,12,0.0,0.0,0.0,0.0,0.0001534,2.09834,0.0
24,22,Pinus uncinata,VCC,3,11,0.0,0.0,0.0,0.0,0.0032009,1.81969,0.30465
24,22,Pinus uncinata,VSC,3,7,-1.75,0.7953553,0.0002175,0.0,0.0,0.0,0.0
24,22,Pinus uncinata,IAVC,3,21,0.0,0.0,0.000282980108610832,-3.81991764250325e-07,0.0,0.0,0.0
24,22,Pinus uncinata,VLE,3,12,0.0,0.0,0.0,0.0,0.0001534,2.09834,0.0
24,22,Pinus uncinata,VCC,5,11,0.0,0.0,0.0,0.0,0.0009417,1.85561,0.94126
24,22,Pinus uncinata,VSC,5,7,-12.35,0.8807787,1.34e-05,0.0,0.0,0.0,0.0
24,22,Pinus uncinata,IAVC,5,21,0.0,0.0,0.000282980108610832,-3.81991764250325e-07,0.0,0.0,0.0
24,22,Pinus uncinata,VLE,5,12,0.0,0.0,0.0,0.0,0.0001534,2.09834,0.0
24,25,Pinus nigra,VCC,2,11,0.0,0.0,0.0,0.0,0.0006183,1.94488,0.90751
24,25,Pinus nigra,VSC,2,7,-2.75,0.7274335,9.9e-06,0.0,0.0,0.0,0.0
24,25,Pinus nigra,IAVC,2,21,0.0,0.0,0.000480820392739947,-8.34165738918806e-07,0.0,0.0,0.0
24,25,Pinus nigra,VLE,2,12,0.0,0.0,0.0,0.0,2.5e-05,2.41169,0.0
24,25,Pinus nigra,VCC,3,11,0.0,0.0,0.0,0.0,8.88e-05,2.52081,0.32484
24,25,Pinus nigra,VSC,3,7,-0.24,0.6438521,0.0007539,0.0,0.0,0.0,0.0
24,25,Pinus nigra,IAVC,3,21,0.0,0.0,0.000480820392739947,-8.34165738918806e-07,0.0,0.0,0.0
24,25,Pinus nigra,VLE,3,12,0.0,0.0,0.0,0.0,2.5e-05,2.41169,0.0
24,25,Pinus nigra,VCC,5,11,0.0,0.0,0.0,0.0,0.0006183,1.94488,0.90751
24,25,Pinus nigra,VSC,5,7,-2.75,0.7274335,9.9e-06,0.0,0.0,0.0,0.0
24,25,Pinus nigra,IAVC,5,21,0.0,0.0,0.000480820392739947,-8.34165738918806e-07,0.0,0.0,0.0
24,25,Pinus nigra,VLE,5,12,0.0,0.0,0.0,0.0,2.5e-05,2.41169,0.0
24,626,Pinus pinaster sin resinar,VCC,2,11,0.0,0.0,0.0,0.0,0.0004609,2.05145,0.77866
24,626,Pinus pinaster sin resinar,VSC,2,7,-9.0,0.6275378,4.69e-05,0.0,0.0,0.0,0.0
24,626,Pinus pinaster sin resinar,IAVC,2,21,0.0,0.0,0.000309428959409617,-2.52562039514905e-07,0.0,0.0,0.0
24,626,Pinus pinaster sin resinar,VLE,2,12,0.0,0.0,0.0,0.0,5.64e-05,2.24028,0.0
24,626,Pinus pinaster sin resinar,VCC,3,11,0.0,0.0,0.0,0.0,0.0005846,2.17778,0.21697
24,626,Pinus pinaster sin resinar,VSC,3,7,-1.16,0.6115889,-0.0005616,0.0,0.0,0.0,0.0
24,626,Pinus pinaster sin resinar,IAVC,3,21,0.0,0.0,0.000309428959409617,-2.52562039514905e-07,0.0,0.0,0.0
24,626,Pinus pinaster sin resinar,VLE,3,12,0.0,0.0,0.0,0.0,5.64e-05,2.24028,0.0
24,626,Pinus pinaster sin resinar,VCC,5,11,0.0,0.0,0.0,0.0,0.001804,1.94148,0.23041
24,626,Pinus pinaster sin resinar,VSC,5,7,-3.23,0.5917461,0.0001671,0.0,0.0,0.0,0.0
24,626,Pinus pinaster sin resinar,IAVC,5,21,0.0,0.0,0.000309428959409617,-2.52562039514905e-07,0.0,0.0,0.0
24,626,Pinus pinaster sin resinar,VLE,5,12,0.0,0.0,0.0,0.0,5.64e-05,2.24028,0.0
24,826,Pinus pinaster resinado por otros métodos distintos a Hugues,VCC,2,11,0.0,0.0,0.0,0.0,0.0069725,1.5319,0.93741
24,826,Pinus pinaster resinado por otros métodos distintos a Hugues,VSC,2,7,-56.54,0.8114572,0.0,0.0,0.0,0.0,0.0
24,826,Pinus pinaster resinado por otros métodos distintos a Hugues,IAVC,2,21,0.0,0.0,0.000210348423748858,-1.9265921582864e-07,0.0,0.0,0.0
24,826,Pinus pinaster resinado por otros métodos distintos a Hugues,VLE,2,12,0.0,0.0,0.0,0.0,0.0027646,1.54965,0.0
24,926,Pinus pinaster anteriormente resinado,VCC,2,11,0.0,0.0,0.0,0.0,0.0004609,2.05145,0.77866
24,926,Pinus pinaster anteriormente resinado,VSC,2,7,-9.0,0.6275378,4.69e-05,0.0,0.0,0.0,0.0
24,926,Pinus pinaster anteriormente resinado,IAVC,2,21,0.0,0.0,0.000210348423748858,-1.9265921582864e-07,0.0,0.0,0.0
24,926,Pinus pinaster anteriormente resinado,VLE,2,12,0.0,0.0,0.0,0.0,5.64e-05,2.24028,0.0
24,926,Pinus pinaster anteriormente resinado,VCC,5,11,0.0,0.0,0.0,0.0,0.001804,1.94148,0.23041
24,926,Pinus pinaster anteriormente resinado,VSC,5,7,-3.23,0.5917461,0.0001671,0.0,0.0,0.0,0.0
24,926,Pinus pinaster anteriormente resinado,IAVC,5,21,0.0,0.0,0.000210348423748858,-1.9265921582864e-07,0.0,0.0,0.0
24,926,Pinus pinaster anteriormente resinado,VLE,5,12,0.0,0.0,0.0,0.0,5.64e-05,2.24028,0.0
24,28,Pinus radiata,VCC,1,11,0.0,0.0,0.0,0.0,0.0001204,2.0602,1.25019
24,28,Pinus radiata,VSC,1,7,0.85,0.7690642,4.38e-05,0.0,0.0,0.0,0.0
24,28,Pinus radiata,IAVC,1,21,0.0,0.0,0.00205106637085039,-3.37223700919398e-06,0.0,0.0,0.0
24,28,Pinus radiata,VLE,1,12,0.0,0.0,0.0,0.0,0.0014136,1.73113,0.0
24,28,Pinus radiata,VCC,2,11,0.0,0.0,0.0,0.0,0.0001204,2.0602,1.25019
24,28,Pinus radiata,VSC,2,7,0.85,0.7690642,4.38e-05,0.0,0.0,0.0,0.0
24,28,Pinus radiata,IAVC,2,21,0.0,0.0,0.00205106637085039,-3.37223700919398e-06,0.0,0.0,0.0
24,28,Pinus radiata,VLE,2,12,0.0,0.0,0.0,0.0,0.0014136,1.73113,0.0
24,28,Pinus radiata,VCC,3,11,0.0,0.0,0.0,0.0,0.0001204,2.0602,1.25019
24,28,Pinus radiata,VSC,3,7,0.85,0.7690642,4.38e-05,0.0,0.0,0.0,0.0
24,28,Pinus radiata,IAVC,3,21,0.0,0.0,0.00205106637085039,-3.37223700919398e-06,0.0,0.0,0.0
24,28,Pinus radiata,VLE,3,12,0.0,0.0,0.0,0.0,0.0014136,1.73113,0.0
24,28,Pinus radiata,VCC,5,11,0.0,0.0,0.0,0.0,0.0001204,2.0602,1.25019
24,28,Pinus radiata,VSC,5,7,0.85,0.7690642,4.38e-05,0.0,0.0,0.0,0.0
24,28,Pinus radiata,IAVC,5,21,0.0,0.0,0.00205106637085039,-3.37223700919398e-06,0.0,0.0,0.0
24,28,Pinus radiata,VLE,5,12,0.0,0.0,0.0,0.0,0.0014136,1.73113,0.0
24,34,Pseudotsuga menziesii,VCC,2,1,4.53,0.0003174,0.0,0.0,0.0,0.0,0.0
24,34,Pseudotsuga menziesii,VSC,2,7,-6.09,0.817639,5.7e-06,0.0,0.0,0.0,0.0
24,34,Pseudotsuga menziesii,IAVC,2,21,0.0,0.0,0.00205106637085039,-3.37223700919398e-06,0.0,0.0,0.0
24,34,Pseudotsuga menziesii,VLE,2,12,0.0,0.0,0.0,0.0,0.0014136,1.73113,0.0
24,436,Cupressus macrocarpa,VCC,2,11,0.0,0.0,0.0,0.0,0.0004609,2.05145,0.77866
24,436,Cupressus macrocarpa,VSC,2,7,-9.0,0.6275378,4.69e-05,0.0,0.0,0.0,0.0
24,436,Cupressus macrocarpa,IAVC,2,21,0.0,0.0,0.000112078378629118,-1.95598043544049e-07,0.0,0.0,0.0
24,436,Cupressus macrocarpa,VLE,2,12,0.0,0.0,0.0,0.0,5.64e-05,2.24028,0.0
24,38,Juniperus thurifera,VCC,2,11,0.0,0.0,0.0,0.0,0.0028903,1.71624,0.70819
24,38,Juniperus thurifera,VSC,2,7,-7.28,0.8910046,1.53e-05,0.0,0.0,0.0,0.0
24,38,Juniperus thurifera,IAVC,2,21,0.0,0.0,0.000112078378629118,-1.95598043544049e-07,0.0,0.0,0.0
24,38,Juniperus thurifera,VLE,2,12,0.0,0.0,0.0,0.0,2.49e-05,2.44751,0.0
24,38,Juniperus thurifera,VCC,3,11,0.0,0.0,0.0,0.0,0.0028903,1.71624,0.70819
24,38,Juniperus thurifera,VSC,3,7,-7.28,0.8910046,1.53e-05,0.0,0.0,0.0,0.0
24,38,Juniperus thurifera,IAVC,3,21,0.0,0.0,0.000112078378629118,-1.95598043544049e-07,0.0,0.0,0.0
24,38,Juniperus thurifera,VLE,3,12,0.0,0.0,0.0,0.0,2.49e-05,2.44751,0.0
24,38,Juniperus thurifera,VCC,5,11,0.0,0.0,0.0,0.0,0.0028903,1.71624,0.70819
24,38,Juniperus thurifera,VSC,5,7,-7.28,0.8910046,1.53e-05,0.0,0.0,0.0,0.0
24,38,Juniperus thurifera,IAVC,5,21,0.0,0.0,0.000112078378629118,-1.95598043544049e-07,0.0,0.0,0.0
24,38,Juniperus thurifera,VLE,5,12,0.0,0.0,0.0,0.0,2.49e-05,2.44751,0.0
24,41,Quercus robur,VCC,2,11,0.0,0.0,0.0,0.0,0.0009299,1.87067,0.80646
24,41,Quercus robur,VSC,2,7,-10.61,0.8317861,1.84e-05,0.0,0.0,0.0,0.0
24,41,Quercus robur,IAVC,2,21,0.0,0.0,7.74031908437866e-05,-7.48936558509156e-08,0.0,0.0,0.0
24,41,Quercus robur,VLE,2,12,0.0,0.0,0.0,0.0,4.83e-05,2.35962,0.0
24,41,Quercus robur,VCC,3,11,0.0,0.0,0.0,0.0,0.0009299,1.87067,0.80646
24,41,Quercus robur,VSC,3,7,-10.61,0.8317861,1.84e-05,0.0,0.0,0.0,0.0
24,41,Quercus robur,IAVC,3,21,0.0,0.0,7.74031908437866e-05,-7.48936558509156e-08,0.0,0.0,0.0
24,41,Quercus robur,VLE,3,12,0.0,0.0,0.0,0.0,4.83e-05,2.35962,0.0
24,41,Quercus robur,VCC,4,11,0.0,0.0,0.0,0.0,0.0009299,1.87067,0.80646
24,41,Quercus robur,VSC,4,7,-10.61,0.8317861,1.84e-05,0.0,0.0,0.0,0.0
24,41,Quercus robur,IAVC,4,21,0.0,0.0,7.74031908437866e-05,-7.48936558509156e-08,0.0,0.0,0.0
24,41,Quercus robur,VLE,4,12,0.0,0.0,0.0,0.0,4.83e-05,2.35962,0.0
24,41,Quercus robur,VCC,5,11,0.0,0.0,0.0,0.0,0.0009299,1.87067,0.80646
24,41,Quercus robur,VSC,5,7,-10.61,0.8317861,1.84e-05,0.0,0.0,0.0,0.0
24,41,Quercus robur,IAVC,5,21,0.0,0.0,7.74031908437866e-05,-7.48936558509156e-08,0.0,0.0,0.0
24,41,Quercus robur,VLE,5,12,0.0,0.0,0.0,0.0,4.83e-05,2.35962,0.0
24,42,Quercus petraea,VCC,2,11,0.0,0.0,0.0,0.0,0.0005109,1.95954,0.89782
24,42,Quercus petraea,VSC,2,7,-26.82,0.8940681,3.8e-06,0.0,0.0,0.0,0.0
24,42,Quercus petraea,IAVC,2,21,0.0,0.0,4.15792966626733e-05,-2.01349496021335e-08,0.0,0.0,0.0
24,42,Quercus petraea,VLE,2,12,0.0,0.0,0.0,0.0,0.0003791,2.02691,0.0
24,42,Quercus petraea,VCC,3,11,0.0,0.0,0.0,0.0,0.0005109,1.95954,0.89782
24,42,Quercus petraea,VSC,3,7,-26.82,0.8940681,3.8e-06,0.0,0.0,0.0,0.0
24,42,Quercus petraea,IAVC,3,21,0.0,0.0,4.15792966626733e-05,-2.01349496021335e-08,0.0,0.0,0.0
24,42,Quercus petraea,VLE,3,12,0.0,0.0,0.0,0.0,0.0003791,2.02691,0.0
24,42,Quercus petraea,VCC,4,11,0.0,0.0,0.0,0.0,0.0010544,1.92236,0.56447
24,42,Quercus petraea,VSC,4,7,-6.23,0.8712337,8.8e-06,0.0,0.0,0.0,0.0
24,42,Quercus petraea,IAVC,4,21,0.0,0.0,4.15792966626733e-05,-2.01349496021335e-08,0.0,0.0,0.0
24,42,Quercus petraea,VLE,4,12,0.0,0.0,0.0,0.0,0.0003791,2.02691,0.0
24,42,Quercus petraea,VCC,5,11,0.0,0.0,0.0,0.0,0.0010544,1.92236,0.56447
24,42,Quercus petraea,VSC,5,7,-6.23,0.8712337,8.8e-06,0.0,0.0,0.0,0.0
24,42,Quercus petraea,IAVC,5,21,0.0,0.0,4.15792966626733e-05,-2.01349496021335e-08,0.0,0.0,0.0
24,42,Quercus petraea,VLE,5,12,0.0,0.0,0.0,0.0,0.0003791,2.02691,0.0
24,42,Quercus petraea,VCC,6,11,0.0,0.0,0.0,0.0,0.0010544,1.92236,0.56447
24,42,Quercus petraea,VSC,6,7,-6.23,0.8712337,8.8e-06,0.0,0.0,0.0,0.0
24,42,Quercus petraea,IAVC,6,21,0.0,0.0,4.15792966626733e-05,-2.01349496021335e-08,0.0,0.0,0.0
24,42,Quercus petraea,VLE,6,12,0.0,0.0,0.0,0.0,0.0003791,2.02691,0.0
24,43,Quercus pyrenaica,VCC,2,11,0.0,0.0,0.0,0.0,0.0009339,1.92558,0.73956
24,43,Quercus pyrenaica,VSC,2,7,-20.02,0.8550256,7.6e-06,0.0,0.0,0.0,0.0
24,43,Quercus pyrenaica,IAVC,2,21,0.0,0.0,0.000123314949751758,-1.32823540019266e-07,0.0,0.0,0.0
24,43,Quercus pyrenaica,VLE,2,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0
24,43,Quercus pyrenaica,VCC,3,11,0.0,0.0,0.0,0.0,9.35e-05,2.53962,0.2435
24,43,Quercus pyrenaica,VSC,3,7,-0.66,0.6879544,-0.0004079,0.0,0.0,0.0,0.0
24,43,Quercus pyrenaica,IAVC,3,21,0.0,0.0,0.000123314949751758,-1.32823540019266e-07,0.0,0.0,0.0
24,43,Quercus pyrenaica,VLE,3,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0
24,43,Quercus pyrenaica,VCC,4,11,0.0,0.0,0.0,0.0,0.0012232,1.86043,0.52889
24,43,Quercus pyrenaica,VSC,4,7,-6.03,0.7851884,6.5e-05,0.0,0.0,0.0,0.0
24,43,Quercus pyrenaica,IAVC,4,21,0.0,0.0,0.000123314949751758,-1.32823540019266e-07,0.0,0.0,0.0
24,43,Quercus pyrenaica,VLE,4,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0
24,43,Quercus pyrenaica,VCC,5,11,0.0,0.0,0.0,0.0,0.0006351,1.96856,0.68711
24,43,Quercus pyrenaica,VSC,5,7,-9.42,0.8716387,8.2e-06,0.0,0.0,0.0,0.0
24,43,Quercus pyrenaica,IAVC,5,21,0.0,0.0,0.000123314949751758,-1.32823540019266e-07,0.0,0.0,0.0
24,43,Quercus pyrenaica,VLE,5,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0
24,43,Quercus pyrenaica,VCC,6,11,0.0,0.0,0.0,0.0,0.0006351,1.96856,0.68711
24,43,Quercus pyrenaica,VSC,6,7,-9.42,0.8716387,8.2e-06,0.0,0.0,0.0,0.0
24,43,Quercus pyrenaica,IAVC,6,21,0.0,0.0,0.000123314949751758,-1.32823540019266e-07,0.0,0.0,0.0
24,43,Quercus pyrenaica,VLE,6,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0
24,243,Quercus pubescens,VCC,2,11,0.0,0.0,0.0,0.0,0.0009339,1.92558,0.73956
24,243,Quercus pubescens,VSC,2,7,-20.02,0.8550256,7.6e-06,0.0,0.0,0.0,0.0
24,243,Quercus pubescens,IAVC,2,21,0.0,0.0,0.000123314949751758,-1.32823540019266e-07,0.0,0.0,0.0
24,243,Quercus pubescens,VLE,2,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0
24,243,Quercus pubescens,VCC,4,11,0.0,0.0,0.0,0.0,0.0012232,1.86043,0.52889
24,243,Quercus pubescens,VSC,4,7,-6.03,0.7851884,6.5e-05,0.0,0.0,0.0,0.0
24,243,Quercus pubescens,IAVC,4,21,0.0,0.0,0.000123314949751758,-1.32823540019266e-07,0.0,0.0,0.0
24,243,Quercus pubescens,VLE,4,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0
24,243,Quercus pubescens,VCC,5,11,0.0,0.0,0.0,0.0,0.0006351,1.96856,0.68711
24,243,Quercus pubescens,VSC,5,7,-9.42,0.8716387,8.2e-06,0.0,0.0,0.0,0.0
24,243,Quercus pubescens,IAVC,5,21,0.0,0.0,0.000123314949751758,-1.32823540019266e-07,0.0,0.0,0.0
24,243,Quercus pubescens,VLE,5,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0
24,44,Quercus faginea,VCC,2,11,0.0,0.0,0.0,0.0,0.0009262,1.89457,0.7949
24,44,Quercus faginea,VSC,2,7,-16.94,0.8287692,1.19e-05,0.0,0.0,0.0,0.0
24,44,Quercus faginea,IAVC,2,21,0.0,0.0,3.37243647795353e-06,-7.83480977855118e-11,0.0,0.0,0.0
24,44,Quercus faginea,VLE,2,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0
24,44,Quercus faginea,VCC,3,11,0.0,0.0,0.0,0.0,0.0005873,2.10946,0.3608
24,44,Quercus faginea,VSC,3,7,-0.3,0.6302042,0.000727,0.0,0.0,0.0,0.0
24,44,Quercus faginea,IAVC,3,21,0.0,0.0,3.37243647795353e-06,-7.83480977855118e-11,0.0,0.0,0.0
24,44,Quercus faginea,VLE,3,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0
24,44,Quercus faginea,VCC,4,11,0.0,0.0,0.0,0.0,0.0017512,1.92524,0.2026
24,44,Quercus faginea,VSC,4,7,-10.86,0.8275537,3.79e-05,0.0,0.0,0.0,0.0
24,44,Quercus faginea,IAVC,4,21,0.0,0.0,3.37243647795353e-06,-7.83480977855118e-11,0.0,0.0,0.0
24,44,Quercus faginea,VLE,4,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0
24,44,Quercus faginea,VCC,5,11,0.0,0.0,0.0,0.0,0.0006715,1.94593,0.70858
24,44,Quercus faginea,VSC,5,7,-23.08,0.8511002,7.2e-06,0.0,0.0,0.0,0.0
24,44,Quercus faginea,IAVC,5,21,0.0,0.0,3.37243647795353e-06,-7.83480977855118e-11,0.0,0.0,0.0
24,44,Quercus faginea,VLE,5,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0
24,45,Quercus ilex,VCC,2,11,0.0,0.0,0.0,0.0,0.0006411,1.98213,0.66346
24,45,Quercus ilex,VSC,2,7,-1.37,0.7937881,4.35e-05,0.0,0.0,0.0,0.0
24,45,Quercus ilex,IAVC,2,21,0.0,0.0,5.37064837772477e-05,-7.7245629915304e-08,0.0,0.0,0.0
24,45,Quercus ilex,VLE,2,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0
24,45,Quercus ilex,VCC,3,11,0.0,0.0,0.0,0.0,0.0006411,1.98213,0.66346
24,45,Quercus ilex,VSC,3,7,-1.37,0.7937881,4.35e-05,0.0,0.0,0.0,0.0
24,45,Quercus ilex,IAVC,3,21,0.0,0.0,5.37064837772477e-05,-7.7245629915304e-08,0.0,0.0,0.0
24,45,Quercus ilex,VLE,3,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0
24,45,Quercus ilex,VCC,4,11,0.0,0.0,0.0,0.0,0.0008954,1.97657,0.36068
24,45,Quercus ilex,VSC,4,7,-9.77,0.8883704,-3.8e-06,0.0,0.0,0.0,0.0
24,45,Quercus ilex,IAVC,4,21,0.0,0.0,5.37064837772477e-05,-7.7245629915304e-08,0.0,0.0,0.0
24,45,Quercus ilex,VLE,4,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0
24,45,Quercus ilex,VCC,5,11,0.0,0.0,0.0,0.0,0.0006411,1.98213,0.66346
24,45,Quercus ilex,VSC,5,7,-1.37,0.7937881,4.35e-05,0.0,0.0,0.0,0.0
24,45,Quercus ilex,IAVC,5,21,0.0,0.0,5.37064837772477e-05,-7.7245629915304e-08,0.0,0.0,0.0
24,45,Quercus ilex,VLE,5,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0
24,46,Quercus suber,VCC,2,11,0.0,0.0,0.0,0.0,0.0011082,1.87893,0.76382
24,46,Quercus suber,VSC,2,7,-23.46,0.6971691,0.0001167,0.0,0.0,0.0,0.0
24,46,Quercus suber,IAVC,2,21,0.0,0.0,5.37064837772477e-05,-7.7245629915304e-08,0.0,0.0,0.0
24,46,Quercus suber,VLE,2,12,0.0,0.0,0.0,0.0,1e-07,3.538,0.0
24,46,Quercus suber,VCC,4,11,0.0,0.0,0.0,0.0,0.0022002,1.82264,0.382
24,46,Quercus suber,VSC,4,7,-21.32,0.7529007,8.81e-05,0.0,0.0,0.0,0.0
24,46,Quercus suber,IAVC,4,21,0.0,0.0,5.37064837772477e-05,-7.7245629915304e-08,0.0,0.0,0.0
24,46,Quercus suber,VLE,4,12,0.0,0.0,0.0,0.0,1e-07,3.538,0.0
24,46,Quercus suber,VCC,5,11,0.0,0.0,0.0,0.0,0.0011082,1.87893,0.76382
24,46,Quercus suber,VSC,5,7,-23.46,0.6971691,0.0001167,0.0,0.0,0.0,0.0
24,46,Quercus suber,IAVC,5,21,0.0,0.0,5.37064837772477e-05,-7.7245629915304e-08,0.0,0.0,0.0
24,46,Quercus suber,VLE,5,12,0.0,0.0,0.0,0.0,1e-07,3.538,0.0
