PROVINCIA,CÓD ESPECIE,ESPECIE,PARÁMETRO,FORMA DE CUBICACIÓN,MODELO,A,B,C,D,P,Q,R
13,24,Pinus halepensis,IAVC,2,21,0.0,0.0,0.000237312754486984,-2.63309591777945e-07,0.0,0.0,0.0
13,24,Pinus halepensis,VLE,2,12,0.0,0.0,0.0,0.0,4.53e-05,2.33124,0.0
13,24,Pinus halepensis,VCC,3,11,0.0,0.0,0.0,0.0,0.000487,2.17385,0.32291
13,24,Pinus halepensis,VSC,3,7,3.06,0.5898348,-7.4e-05,0.0,0.0,0.0,0.0
13,24,Pinus halepensis,IAVC,3,21,0.0,0.0,0.000237312754486984,-2.63309591777945e-07,0.0,0.0,0.0
13,24,Pinus halepensis,VLE,3,12,0.0,0.0,0.0,0.0,4.53e-05,2.33124,0.0
13,24,Pinus halepensis,VCC,5,11,0.0,0.0,0.0,0.0,0.002453,1.8128,0.43771
13,24,Pinus halepensis,VSC,5,7,-2.18,0.706426,0.0001487,0.0,0.0,0.0,0.0
13,24,Pinus halepensis,IAVC,5,21,0.0,0.0,0.000237312754486984,-2.63309591777945e-07,0.0,0.0,0.0
13,24,Pinus halepensis,VLE,5,12,0.0,0.0,0.0,0.0,4.53e-05,2.33124,0.0
13,26,Pinus pinaster,VCC,2,11,0.0,0.0,0.0,0.0,0.0004472,2.03058,0.8325
13,26,Pinus pinaster,VSC,2,7,-3.87,0.6331862,4.37e-05,0.0,0.0,0.0,0.0
13,26,Pinus pinaster,IAVC,2,21,0.0,0.0,0.000291231073596919,-3.11751140040392e-07,0.0,0.0,0.0
13,26,Pinus pinaster,VLE,2,12,0.0,0.0,0.0,0.0,5.64e-05,2.24028,0.0
13,26,Pinus pinaster,VCC,3,11,0.0,0.0,0.0,0.0,0.0003806,2.24298,0.26382
13,26,Pinus pinaster,VSC,3,7,0.51,0.5448824,0.0009476,0.0,0.0,0.0,0.0
13,26,Pinus pinaster,IAVC,3,21,0.0,0.0,0.000291231073596919,-3.11751140040392e-07,0.0,0.0,0.0
13,26,Pinus pinaster,VLE,3,12,0.0,0.0,0.0,0.0,5.64e-05,2.24028,0.0
13,26,Pinus pinaster,VCC,5,11,0.0,0.0,0.0,0.0,0.001804,1.94148,0.23041
13,26,Pinus pinaster,VSC,5,7,-6.6,0.6970504,-0.000144,0.0,0.0,0.0,0.0
13,26,Pinus pinaster,IAVC,5,21,0.0,0.0,0.000291231073596919,-3.11751140040392e-07,0.0,0.0,0.0
13,26,Pinus pinaster,VLE,5,12,0.0,0.0,0.0,0.0,5.64e-05,2.24028,0.0
13,36,Cupressus sempervirens,VCC,2,1,-3.31,0.00033,0.0,0.0,0.0,0.0,0.0
13,36,Cupressus sempervirens,VSC,2,7,-1.06,0.8252699,2.41e-05,0.0,0.0,0.0,0.0
13,36,Cupressus sempervirens,IAVC,2,21,0.0,0.0,0.000237312754486984,-2.63309591777945e-07,0.0,0.0,0.0
13,36,Cupressus sempervirens,VLE,2,12,0.0,0.0,0.0,0.0,4.53e-05,2.33124,0.0
13,36,Cupressus sempervirens,VCC,3,1,-3.31,0.00033,0.0,0.0,0.0,0.0,0.0
13,36,Cupressus sempervirens,VSC,3,7,-1.06,0.8252699,2.41e-05,0.0,0.0,0.0,0.0
13,36,Cupressus sempervirens,IAVC,3,21,0.0,0.0,0.000237312754486984,-2.63309591777945e-07,0.0,0.0,0.0
13,36,Cupressus sempervirens,VLE,3,12,0.0,0.0,0.0,0.0,4.53e-05,2.33124,0.0
13,36,Cupressus sempervirens,VCC,5,1,-3.31,0.00033,0.0,0.0,0.0,0.0,0.0
13,36,Cupressus sempervirens,VSC,5,7,-1.06,0.8252699,2.41e-05,0.0,0.0,0.0,0.0
13,36,Cupressus sempervirens,IAVC,5,21,0.0,0.0,0.000237312754486984,-2.63309591777945e-07,0.0,0.0,0.0
13,36,Cupressus sempervirens,VLE,5,12,0.0,0.0,0.0,0.0,4.53e-05,2.33124,0.0
13,237,Juniperus oxycedrus,VCC,3,11,0.0,0.0,0.0,0.0,0.0017596,1.83627,0.56894
13,237,Juniperus oxycedrus,VSC,3,7,-1.52,0.8627692,5.69e-05,0.0,0.0,0.0,0.0
13,237,Juniperus oxycedrus,IAVC,3,21,0.0,0.0,8.68186064412675e-05,-2.41650432114976e-07,0.0,0.0,0.0
13,237,Juniperus oxycedrus,VLE,3,12,0.0,0.0,0.0,0.0,7.3e-05,2.28991,0.0
13,237,Juniperus oxycedrus,VCC,5,11,0.0,0.0,0.0,0.0,0.0017596,1.83627,0.56894
13,237,Juniperus oxycedrus,VSC,5,7,-1.52,0.8627692,5.69e-05,0.0,0.0,0.0,0.0
13,237,Juniperus oxycedrus,IAVC,5,21,0.0,0.0,8.68186064412675e-05,-2.41650432114976e-07,0.0,0.0,0.0
13,237,Juniperus oxycedrus,VLE,5,12,0.0,0.0,0.0,0.0,7.3e-05,2.28991,0.0
13,38,Juniperus thurifera,VCC,2,11,0.0,0.0,0.0,0.0,0.0028903,1.71624,0.70819
13,38,Juniperus thurifera,VSC,2,7,-7.28,0.8910046,1.53e-05,0.0,0.0,0.0,0.0
13,38,Juniperus thurifera,IAVC,2,21,0.0,0.0,8.68186064412675e-05,-2.41650432114976e-07,0.0,0.0,0.0
13,38,Juniperus thurifera,VLE,2,12,0.0,0.0,0.0,0.0,2.49e-05,2.44751,0.0
13,38,Juniperus thurifera,VCC,3,11,0.0,0.0,0.0,0.0,0.0028903,1.71624,0.70819
13,38,Juniperus thurifera,VSC,3,7,-7.28,0.8910046,1.53e-05,0.0,0.0,0.0,0.0
13,38,Juniperus thurifera,IAVC,3,21,0.0,0.0,8.68186064412675e-05,-2.41650432114976e-07,0.0,0.0,0.0
13,38,Juniperus thurifera,VLE,3,12,0.0,0.0,0.0,0.0,2.49e-05,2.44751,0.0
13,38,Juniperus thurifera,VCC,5,11,0.0,0.0,0.0,0.0,0.0028903,1.71624,0.70819
13,38,Juniperus thurifera,VSC,5,7,-7.28,0.8910046,1.53e-05,0.0,0.0,0.0,0.0
13,38,Juniperus thurifera,IAVC,5,21,0.0,0.0,8.68186064412675e-05,-2.41650432114976e-07,0.0,0.0,0.0
13,38,Juniperus thurifera,VLE,5,12,0.0,0.0,0.0,0.0,2.49e-05,2.44751,0.0
13,43,Quercus pyrenaica,VCC,2,11,0.0,0.0,0.0,0.0,0.0009328,1.90378,0.77826
13,43,Quercus pyrenaica,VSC,2,7,-7.03,0.7684217,4.55e-05,0.0,0.0,0.0,0.0
13,43,Quercus pyrenaica,IAVC,2,19,0.801907363810248,-0.0153462668245046,0.000206385914571284,-2.44643042385102e-07,0.0,0.0,0.0
13,43,Quercus pyrenaica,VLE,2,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0
13,43,Quercus pyrenaica,VCC,3,11,0.0,0.0,0.0,0.0,0.0001176,2.41852,0.39518
13,43,Quercus pyrenaica,VSC,3,7,-0.61,0.7703926,-0.0018959,0.0,0.0,0.0,0.0
13,43,Quercus pyrenaica,IAVC,3,19,0.801907363810248,-0.0153462668245046,0.000206385914571284,-2.44643042385102e-07,0.0,0.0,0.0
13,43,Quercus pyrenaica,VLE,3,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0
13,43,Quercus pyrenaica,VCC,4,11,0.0,0.0,0.0,0.0,0.0013894,1.85004,0.53927
13,43,Quercus pyrenaica,VSC,4,7,-5.7,0.8296773,3.58e-05,0.0,0.0,0.0,0.0
13,43,Quercus pyrenaica,IAVC,4,19,0.801907363810248,-0.0153462668245046,0.000206385914571284,-2.44643042385102e-07,0.0,0.0,0.0
13,43,Quercus pyrenaica,VLE,4,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0
13,43,Quercus pyrenaica,VCC,5,11,0.0,0.0,0.0,0.0,0.0013894,1.85004,0.53927
13,43,Quercus pyrenaica,VSC,5,7,-5.7,0.8296773,3.58e-05,0.0,0.0,0.0,0.0
13,43,Quercus pyrenaica,IAVC,5,19,0.801907363810248,-0.0153462668245046,0.000206385914571284,-2.44643042385102e-07,0.0,0.0,0.0
13,43,Quercus pyrenaica,VLE,5,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0
13,44,Quercus faginea,VCC,2,11,0.0,0.0,0.0,0.0,0.0012296,1.88743,0.68928
13,44,Quercus faginea,VSC,2,7,-9.0,0.7973455,2.45e-05,0.0,0.0,0.0,0.0
13,44,Quercus faginea,IAVC,2,21,0.0,0.0,7.96942509702688e-05,-8.56855329771703e-08,0.0,0.0,0.0
13,44,Quercus faginea,VLE,2,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0
13,44,Quercus faginea,VCC,3,11,0.0,0.0,0.0,0.0,0.0001182,2.47464,0.27139
13,44,Quercus faginea,VSC,3,7,0.41,0.6335196,0.0011997,0.0,0.0,0.0,0.0
13,44,Quercus faginea,IAVC,3,21,0.0,0.0,7.96942509702688e-05,-8.56855329771703e-08,0.0,0.0,0.0
13,44,Quercus faginea,VLE,3,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0
13,44,Quercus faginea,VCC,4,11,0.0,0.0,0.0,0.0,0.0014469,1.84348,0.46602
13,44,Quercus faginea,VSC,4,7,-4.35,0.7804934,0.0001156,0.0,0.0,0.0,0.0
13,44,Quercus faginea,IAVC,4,21,0.0,0.0,7.96942509702688e-05,-8.56855329771703e-08,0.0,0.0,0.0
13,44,Quercus faginea,VLE,4,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0
13,44,Quercus faginea,VCC,5,11,0.0,0.0,0.0,0.0,0.0006715,1.94593,0.70858
13,44,Quercus faginea,VSC,5,7,-0.85,0.7103779,0.0001622,0.0,0.0,0.0,0.0
13,44,Quercus faginea,IAVC,5,21,0.0,0.0,7.96942509702688e-05,-8.56855329771703e-08,0.0,0.0,0.0
13,44,Quercus faginea,VLE,5,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0
13,45,Quercus ilex,VCC,2,11,0.0,0.0,0.0,0.0,0.0017845,1.89535,0.46047
13,45,Quercus ilex,VSC,2,7,-6.16,0.8341276,4.47e-05,0.0,0.0,0.0,0.0
13,45,Quercus ilex,IAVC,2,20,-0.196866533682065,0.00820108798530929,0.0,-9.87615206862206e-10,0.0,0.0,0.0
13,45,Quercus ilex,VLE,2,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0
13,45,Quercus ilex,VCC,3,11,0.0,0.0,0.0,0.0,0.0002568,2.31598,0.2258
13,45,Quercus ilex,VSC,3,7,0.19,0.7591086,0.0005343,0.0,0.0,0.0,0.0
13,45,Quercus ilex,IAVC,3,20,-0.196866533682065,0.00820108798530929,0.0,-9.87615206862206e-10,0.0,0.0,0.0
13,45,Quercus ilex,VLE,3,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0
13,45,Quercus ilex,VCC,4,11,0.0,0.0,0.0,0.0,0.0005765,2.11885,0.13367
13,45,Quercus ilex,VSC,4,7,-6.66,0.8591337,2.01e-05,0.0,0.0,0.0,0.0
13,45,Quercus ilex,IAVC,4,20,-0.196866533682065,0.00820108798530929,0.0,-9.87615206862206e-10,0.0,0.0,0.0
13,45,Quercus ilex,VLE,4,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0
13,45,Quercus ilex,VCC,5,11,0.0,0.0,0.0,0.0,0.000764,1.95,0.64847
13,45,Quercus ilex,VSC,5,7,-1.84,0.8067687,3.79e-05,0.0,0.0,0.0,0.0
13,45,Quercus ilex,IAVC,5,20,-0.196866533682065,0.00820108798530929,0.0,-9.87615206862206e-10,0.0,0.0,0.0
13,45,Quercus ilex,VLE,5,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0
13,646,Quercus suber bornizo,VCC,2,11,0.0,0.0,0.0,0.0,0.0023791,1.74065,0.67013
13,646,Quercus suber bornizo,VSC,2,7,-1.54,0.4974084,0.0001843,0.0,0.0,0.0,0.0
13,646,Quercus suber bornizo,IAVC,2,17,4.53001591472803,-0.0334084307403299,0.000112353124993968,0.0,0.0,0.0,0.0
13,646,Quercus suber bornizo,VLE,2,12,0.0,0.0,0.0,0.0,1e-07,3.538,0.0
13,646,Quercus suber bornizo,VCC,3,11,0.0,0.0,0.0,0.0,0.0023791,1.74065,0.67013
13,646,Quercus suber bornizo,VSC,3,7,-1.54,0.4974084,0.0001843,0.0,0.0,0.0,0.0
13,646,Quercus suber bornizo,IAVC,3,17,4.53001591472803,-0.0334084307403299,0.000112353124993968,0.0,0.0,0.0,0.0
13,646,Quercus suber bornizo,VLE,3,12,0.0,0.0,0.0,0.0,1e-07,3.538,0.0
13,646,Quercus suber bornizo,VCC,4,11,0.0,0.0,0.0,0.0,0.0023791,1.74065,0.67013
13,646,Quercus suber bornizo,VSC,4,7,-1.54,0.4974084,0.0001843,0.0,0.0,0.0,0.0
13,646,Quercus suber bornizo,IAVC,4,17,4.53001591472803,-0.0334084307403299,0.000112353124993968,0.0,0.0,0.0,0.0
13,646,Quercus suber bornizo,VLE,4,12,0.0,0.0,0.0,0.0,1e-07,3.538,0.0
13,646,Quercus suber bornizo,VCC,5,11,0.0,0.0,0.0,0.0,0.0023791,1.74065,0.67013
13,646,Quercus suber bornizo,VSC,5,7,-1.54,0.4974084,0.0001843,0.0,0.0,0.0,0.0
13,646,Quercus suber bornizo,IAVC,5,17,4.53001591472803,-0.0334084307403299,0.000112353124993968,0.0,0.0,0.0,0.0
13,646,Quercus suber bornizo,VLE,5,12,0.0,0.0,0.0,0.0,1e-07,3.538,0.0
13,746,Quercus suber descorchado solo en tronco,VCC,2,11,0.0,0.0,0.0,0.0,0.0014086,1.88466,0.48019
13,746,Quercus suber descorchado solo en tronco,VSC,2,7,-20.7,0.8341333,1.48e-05,0.0,0.0,0.0,0.0
13,746,Quercus suber descorchado solo en tronco,IAVC,2,21,0.0,0.0,6.41971425859948e-05,-7.43945353209011e-08,0.0,0.0,0.0
13,746,Quercus suber descorchado solo en tronco,VLE,2,12,0.0,0.0,0.0,0.0,4.51e-05,2.56264,0.0
13,746,Quercus suber descorchado solo en tronco,VCC,4,11,0.0,0.0,0.0,0.0,0.0014086,1.88466,0.48019
13,746,Quercus suber descorchado solo en tronco,VSC,4,7,-20.7,0.8341333,1.48e-05,0.0,0.0,0.0,0.0
13,746,Quercus suber descorchado solo en tronco,IAVC,4,21,0.0,0.0,6.41971425859948e-05,-7.43945353209011e-08,0.0,0.0,0.0
13,746,Quercus suber descorchado solo en tronco,VLE,4,12,0.0,0.0,0.0,0.0,4.51e-05,2.56264,0.0
13,746,Quercus suber descorchado solo en tronco,VCC,5,11,0.0,0.0,0.0,0.0,0.0014086,1.88466,0.48019
13,746,Quercus suber descorchado solo en tronco,VSC,5,7,-20.7,0.8341333,1.48e-05,0.0,0.0,0.0,0.0
13,746,Quercus suber descorchado solo en tronco,IAVC,5,21,0.0,0.0,6.41971425859948e-05,-7.43945353209011e-08,0.0,0.0,0.0
13,746,Quercus suber descorchado solo en tronco,VLE,5,12,0.0,0.0,0.0,0.0,4.51e-05,2.56264,0.0
13,846,Quercus suber descorchado en tronco y ramas,VCC,4,11,0.0,0.0,0.0,0.0,0.0002596,2.14663,0.43109
13,846,Quercus suber descorchado en tronco y ramas,VSC,4,7,-18.2,0.8640152,2.14e-05,0.0,0.0,0.0,0.0
13,846,Quercus suber descorchado en tronco y ramas,IAVC,4,21,0.0,0.0,6.41971425859948e-05,-7.43945353209011e-08,0.0,0.0,0.0
13,846,Quercus suber descorchado en tronco y ramas,VLE,4,12,0.0,0.0,0.0,0.0,0.0007412,2.13951,0.0
13,946,Quercus suber descorchado anteriormente,VCC,2,11,0.0,0.0,0.0,0.0,0.0023791,1.74065,0.67013
13,946,Quercus suber descorchado anteriormente,VSC,2,7,-1.54,0.4974084,0.0001843,0.0,0.0,0.0,0.0
13,946,Quercus suber descorchado anteriormente,IAVC,2,21,0.0,0.0,6.41971425859948e-05,-7.43945353209011e-08,0.0,0.0,0.0
13,946,Quercus suber descorchado anteriormente,VLE,2,12,0.0,0.0,0.0,0.0,1e-07,3.538,0.0
13,946,Quercus suber descorchado anteriormente,VCC,4,11,0.0,0.0,0.0,0.0,0.0023791,1.74065,0.67013
13,946,Quercus suber descorchado anteriormente,VSC,4,7,-1.54,0.4974084,0.0001843,0.0,0.0,0.0,0.0
13,946,Quercus suber descorchado anteriormente,IAVC,4,21,0.0,0.0,6.41971425859948e-05,-7.43945353209011e-08,0.0,0.0,0.0
13,946,Quercus suber descorchado anteriormente,VLE,4,12,0.0,0.0,0.0,0.0,1e-07,3.538,0.0
13,946,Quercus suber descorchado anteriormente,VCC,5,11,0.0,0.0,0.0,0.0,0.0023791,1.74065,0.67013
13,946,Quercus suber descorchado anteriormente,VSC,5,7,-1.54,0.4974084,0.0001843,0.0,0.0,0.0,0.0
13,946,Quercus suber descorchado anteriormente,IAVC,5,21,0.0,0.0,6.41971425859948e-05,-7.43945353209011e-08,0.0,0.0,0.0
13,946,Quercus suber descorchado anteriormente,VLE,5,12,0.0,0.0,0.0,0.0,1e-07,3.538,0.0
13,47,Quercus canariensis,VCC,2,11,0.0,0.0,0.0,0.0,0.0012296,1.88743,0.68928
13,47,Quercus canariensis,VSC,2,7,-9.0,0.7973455,2.45e-05,0.0,0.0,0.0,0.0
13,47,Quercus canariensis,IAVC,2,21,0.0,0.0,7.96942509702688e-05,-8.56855329771703e-08,0.0,0.0,0.0
13,47,Quercus canariensis,VLE,2,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0
13,47,Quercus canariensis,VCC,4,11,0.0,0.0,0.0,0.0,0.0014469,1.84348,0.46602
13,47,Quercus canariensis,VSC,4,7,-4.35,0.7804934,0.0001156,0.0,0.0,0.0,0.0
13,47,Quercus canariensis,IAVC,4,21,0.0,0.0,7.96942509702688e-05,-8.56855329771703e-08,0.0,0.0,0.0
13,47,Quercus canariensis,VLE,4,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0
13,47,Quercus canariensis,VCC,5,11,0.0,0.0,0.0,0.0,0.0006715,1.94593,0.70858
13,47,Quercus canariensis,VSC,5,7,-0.85,0.7103779,0.0001622,0.0,0.0,0.0,0.0
13,47,Quercus canariensis,IAVC,5,21,0.0,0.0,7.96942509702688e-05,-8.56855329771703e-08,0.0,0.0,0.0
13,47,Quercus canariensis,VLE,5,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0
13,53,Tamarix spp.,VCC,5,11,0.0,0.0,0.0,0.0,0.0011227,1.84869,0.7592
13,53,Tamarix spp.,VSC,5,7,-6.18,0.8544607,-5.8e-06,0.0,0.0,0.0,0.0
13,53,Tamarix spp.,IAVC,5,21,0.0,0.0,0.000101887972527512,-7.5821476560072e-08,0.0,0.0,0.0
13,53,Tamarix spp.,VLE,5,12,0.0,0.0,0.0,0.0,2.71e-05,2.51797,0.0
13,54,Alnus glutinosa,VCC,2,11,0.0,0.0,0.0,0.0,0.0002254,2.06989,0.94894
13,54,Alnus glutinosa,VSC,2,7,-0.79,0.8039236,2.27e-05,0.0,0.0,0.0,0.0
13,54,Alnus glutinosa,IAVC,2,21,0.0,0.0,0.000217995915831823,-2.96210566903952e-07,0.0,0.0,0.0
13,54,Alnus glutinosa,VLE,2,12,0.0,0.0,0.0,0.0,0.0009308,1.83129,0.0
13,54,Alnus glutinosa,VCC,3,11,0.0,0.0,0.0,0.0,0.0002254,2.06989,0.94894
13,54,Alnus glutinosa,VSC,3,7,-0.79,0.8039236,2.27e-05,0.0,0.0,0.0,0.0
13,54,Alnus glutinosa,IAVC,3,21,0.0,0.0,0.000217995915831823,-2.96210566903952e-07,0.0,0.0,0.0
13,54,Alnus glutinosa,VLE,3,12,0.0,0.0,0.0,0.0,0.0009308,1.83129,0.0
13,54,Alnus glutinosa,VCC,5,11,0.0,0.0,0.0,0.0,0.0002254,2.06989,0.94894
13,54,Alnus glutinosa,VSC,5,7,-0.79,0.8039236,2.27e-05,0.0,0.0,0.0,0.0
13,54,Alnus glutinosa,IAVC,5,21,0.0,0.0,0.000217995915831823,-2.96210566903952e-07,0.0,0.0,0.0
13,54,Alnus glutinosa,VLE,5,12,0.0,0.0,0.0,0.0,0.0009308,1.83129,0.0
13,55,Fraxinus angustifolia,VCC,2,11,0.0,0.0,0.0,0.0,0.0011227,1.84869,0.7592
13,55,Fraxinus angustifolia,VSC,2,7,-6.18,0.8544607,-5.8e-06,0.0,0.0,0.0,0.0
13,55,Fraxinus angustifolia,IAVC,2,21,0.0,0.0,0.000101887972527512,-7.5821476560072e-08,0.0,0.0,0.0
13,55,Fraxinus angustifolia,VLE,2,12,0.0,0.0,0.0,0.0,2.71e-05,2.51797,0.0
13,55,Fraxinus angustifolia,VCC,3,11,0.0,0.0,0.0,0.0,0.0011227,1.84869,0.7592
13,55,Fraxinus angustifolia,VSC,3,7,-6.18,0.8544607,-5.8e-06,0.0,0.0,0.0,0.0
13,55,Fraxinus angustifolia,IAVC,3,21,0.0,0.0,0.000101887972527512,-7.5821476560072e-08,0.0,0.0,0.0
13,55,Fraxinus angustifolia,VLE,3,12,0.0,0.0,0.0,0.0,2.71e-05,2.51797,0.0
13,55,Fraxinus angustifolia,VCC,4,11,0.0,0.0,0.0,0.0,0.0011227,1.84869,0.7592
13,55,Fraxinus angustifolia,VSC,4,7,-6.18,0.8544607,-5.8e-06,0.0,0.0,0.0,0.0
13,55,Fraxinus angustifolia,IAVC,4,21,0.0,0.0,0.000101887972527512,-7.5821476560072e-08,0.0,0.0,0.0
13,55,Fraxinus angustifolia,VLE,4,12,0.0,0.0,0.0,0.0,2.71e-05,2.51797,0.0
13,55,Fraxinus angustifolia,VCC,5,11,0.0,0.0,0.0,0.0,0.0011227,1.84869,0.7592
13,55,Fraxinus angustifolia,VSC,5,7,-6.18,0.8544607,-5.8e-06,0.0,0.0,0.0,0.0
13,55,Fraxinus angustifolia,IAVC,5,21,0.0,0.0,0.000101887972527512,-7.5821476560072e-08,0.0,0.0,0.0
13,55,Fraxinus angustifolia,VLE,5,12,0.0,0.0,0.0,0.0,2.71e-05,2.51797,0.0
13,55,Fraxinus angustifolia,VCC,6,11,0.0,0.0,0.0,0.0,0.0011227,1.84869,0.7592
13,55,Fraxinus angustifolia,VSC,6,7,-6.18,0.8544607,-5.8e-06,0.0,0.0,0.0,0.0
13,55,Fraxinus angustifolia,IAVC,6,21,0.0,0.0,0.000101887972527512,-7.5821476560072e-08,0.0,0.0,0.0
13,55,Fraxinus angustifolia,VLE,6,12,0.0,0.0,0.0,0.0,2.71e-05,2.51797,0.0
13,56,Ulmus minor,VCC,2,11,0.0,0.0,0.0,0.0,0.0007316,1.86222,0.94326
13,56,Ulmus minor,VSC,2,7,-7.8,0.8086976,1.7e-06,0.0,0.0,0.0,0.0
13,56,Ulmus minor,IAVC,2,21,0.0,0.0,0.000608453298331292,-4.03405596344652e-07,0.0,0.0,0.0
13,56,Ulmus minor,VLE,2,12,0.0,0.0,0.0,0.0,1.27e-05,2.57913,0.0
13,57,Salix spp.,VCC,5,11,0.0,0.0,0.0,0.0,0.0004732,1.98799,0.75629
13,57,Salix spp.,VSC,5,7,-4.94,0.8041761,1.86e-05,0.0,0.0,0.0,0.0
13,57,Salix spp.,IAVC,5,21,0.0,0.0,1.50019695126004e-05,1.18478503479497e-07,0.0,0.0,0.0
13,57,Salix spp.,VLE,5,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0
