PROVINCIA,CÓD ESPECIE,ESPECIE,PARÁMETRO,FORMA DE CUBICACIÓN,MODELO,A,B,C,D,P,Q,R
50,22,Pinus uncinata,VCC,3,11,0.0,0.0,0.0,0.0,0.0008377,1.97516,0.6201
50,22,Pinus uncinata,VSC,3,7,-0.24,0.7787444,0.0003517,0.0,0.0,0.0,0.0
50,22,Pinus uncinata,IAVC,3,17,-2.26538600951298,0.0408615813633,-3.54332296765852e-05,0.0,0.0,0.0,0.0
50,22,Pinus uncinata,VLE,3,12,0.0,0.0,0.0,0.0,0.0001534,2.09834,0.0
50,22,Pinus uncinata,VCC,5,11,0.0,0.0,0.0,0.0,0.0009921,1.86503,0.89622
50,22,Pinus uncinata,VSC,5,7,-14.06,0.8923074,6.4e-06,0.0,0.0,0.0,0.0
50,22,Pinus uncinata,IAVC,5,17,-2.26538600951298,0.0408615813633,-3.54332296765852e-05,0.0,0.0,0.0,0.0
50,22,Pinus uncinata,VLE,5,12,0.0,0.0,0.0,0.0,0.0001534,2.09834,0.0
50,23,Pinus pinea,VCC,2,11,0.0,0.0,0.0,0.0,0.0014257,1.76673,0.98882
50,23,Pinus pinea,VSC,2,7,-16.05,0.7834317,2.05e-05,0.0,0.0,0.0,0.0
50,23,Pinus pinea,IAVC,2,21,0.0,0.0,5.62544994942524e-05,3e-07,0.0,0.0,0.0
50,23,Pinus pinea,VLE,2,12,0.0,0.0,0.0,0.0,8e-07,3.04558,0.0
50,23,Pinus pinea,VCC,3,11,0.0,0.0,0.0,0.0,0.0019412,1.90296,0.31746
50,23,Pinus pinea,VSC,3,7,2.49,0.5722811,0.0009123,0.0,0.0,0.0,0.0
50,23,Pinus pinea,IAVC,3,21,0.0,0.0,5.62544994942524e-05,3e-07,0.0,0.0,0.0
50,23,Pinus pinea,VLE,3,12,0.0,0.0,0.0,0.0,8e-07,3.04558,0.0
50,23,Pinus pinea,VCC,4,11,0.0,0.0,0.0,0.0,0.0032649,1.76304,0.4421
50,23,Pinus pinea,VSC,4,7,-7.53,0.7576767,6e-05,0.0,0.0,0.0,0.0
50,23,Pinus pinea,IAVC,4,21,0.0,0.0,5.62544994942524e-05,3e-07,0.0,0.0,0.0
50,23,Pinus pinea,VLE,4,12,0.0,0.0,0.0,0.0,8e-07,3.04558,0.0
50,24,Pinus halepensis,VCC,2,11,0.0,0.0,0.0,0.0,0.00094,1.92085,0.7264
50,24,Pinus halepensis,VSC,2,7,-2.87,0.7483366,2.95e-05,0.0,0.0,0.0,0.0
50,24,Pinus halepensis,IAVC,2,17,-2.40280410600941,0.0300817076235691,1.30165703381425e-05,0.0,0.0,0.0,0.0
50,24,Pinus halepensis,VLE,2,12,0.0,0.0,0.0,0.0,4.53e-05,2.33124,0.0
50,24,Pinus halepensis,VCC,3,11,0.0,0.0,0.0,0.0,0.000806,2.07844,0.29912
50,24,Pinus halepensis,VSC,3,7,1.42,0.6742355,0.0004121,0.0,0.0,0.0,0.0
50,24,Pinus halepensis,IAVC,3,17,-2.40280410600941,0.0300817076235691,1.30165703381425e-05,0.0,0.0,0.0,0.0
50,24,Pinus halepensis,VLE,3,12,0.0,0.0,0.0,0.0,4.53e-05,2.33124,0.0
50,24,Pinus halepensis,VCC,5,11,0.0,0.0,0.0,0.0,0.002453,1.8128,0.43771
50,24,Pinus halepensis,VSC,5,7,-0.97,0.7653862,0.0001019,0.0,0.0,0.0,0.0
50,24,Pinus halepensis,IAVC,5,17,-2.40280410600941,0.0300817076235691,1.30165703381425e-05,0.0,0.0,0.0,0.0
50,24,Pinus halepensis,VLE,5,12,0.0,0.0,0.0,0.0,4.53e-05,2.33124,0.0
50,25,Pinus nigra,VCC,2,11,0.0,0.0,0.0,0.0,0.0004653,1.98953,0.92462
50,25,Pinus nigra,VSC,2,7,-1.01,0.7294569,1.58e-05,0.0,0.0,0.0,0.0
50,25,Pinus nigra,IAVC,2,21,0.0,0.0,0.000297953428155126,-4.0635265514e-07,0.0,0.0,0.0
50,25,Pinus nigra,VLE,2,12,0.0,0.0,0.0,0.0,2.5e-05,2.41169,0.0
50,25,Pinus nigra,VCC,3,11,0.0,0.0,0.0,0.0,0.0001529,2.3647,0.42914
50,25,Pinus nigra,VSC,3,7,-0.15,0.722387,-7.78e-05,0.0,0.0,0.0,0.0
50,25,Pinus nigra,IAVC,3,21,0.0,0.0,0.000297953428155126,-4.0635265514e-07,0.0,0.0,0.0
50,25,Pinus nigra,VLE,3,12,0.0,0.0,0.0,0.0,2.5e-05,2.41169,0.0
50,25,Pinus nigra,VCC,5,11,0.0,0.0,0.0,0.0,0.001566,1.9112,0.41883
50,25,Pinus nigra,VSC,5,7,-1.37,0.7045226,7.43e-05,0.0,0.0,0.0,0.0
50,25,Pinus nigra,IAVC,5,21,0.0,0.0,0.000297953428155126,-4.0635265514e-07,0.0,0.0,0.0
50,25,Pinus nigra,VLE,5,12,0.0,0.0,0.0,0.0,2.5e-05,2.41169,0.0
50,26,Pinus pinaster,VCC,2,11,0.0,0.0,0.0,0.0,0.0003182,2.07577,0.85007
50,26,Pinus pinaster,VSC,2,7,-8.76,0.6856227,1.24e-05,0.0,0.0,0.0,0.0
50,26,Pinus pinaster,IAVC,2,21,0.0,0.0,0.000149235085131355,-1e-07,0.0,0.0,0.0
50,26,Pinus pinaster,VLE,2,12,0.0,0.0,0.0,0.0,5.64e-05,2.24028,0.0
50,26,Pinus pinaster,VCC,3,11,0.0,0.0,0.0,0.0,0.0004025,2.22829,0.25575
50,26,Pinus pinaster,VSC,3,7,3.08,0.4731641,0.0015249,0.0,0.0,0.0,0.0
50,26,Pinus pinaster,IAVC,3,21,0.0,0.0,0.000149235085131355,-1e-07,0.0,0.0,0.0
50,26,Pinus pinaster,VLE,3,12,0.0,0.0,0.0,0.0,5.64e-05,2.24028,0.0
50,26,Pinus pinaster,VCC,5,11,0.0,0.0,0.0,0.0,0.0003182,2.07577,0.85007
50,26,Pinus pinaster,VSC,5,7,-8.76,0.6856227,1.24e-05,0.0,0.0,0.0,0.0
50,26,Pinus pinaster,IAVC,5,21,0.0,0.0,0.000149235085131355,-1e-07,0.0,0.0,0.0
50,26,Pinus pinaster,VLE,5,12,0.0,0.0,0.0,0.0,5.64e-05,2.24028,0.0
50,36,Cupressus sempervirens,VCC,2,1,35.3,0.0002727,0.0,0.0,0.0,0.0,0.0
50,36,Cupressus sempervirens,VSC,2,7,-4.32,0.7946056,1.2e-05,0.0,0.0,0.0,0.0
50,36,Cupressus sempervirens,IAVC,2,21,0.0,0.0,0.000124574261365561,-2.7035225922e-07,0.0,0.0,0.0
50,36,Cupressus sempervirens,VLE,2,12,0.0,0.0,0.0,0.0,4.53e-05,2.33124,0.0
50,36,Cupressus sempervirens,VCC,3,1,35.3,0.0002727,0.0,0.0,0.0,0.0,0.0
50,36,Cupressus sempervirens,VSC,3,7,-4.32,0.7946056,1.2e-05,0.0,0.0,0.0,0.0
50,36,Cupressus sempervirens,IAVC,3,21,0.0,0.0,0.000124574261365561,-2.7035225922e-07,0.0,0.0,0.0
50,36,Cupressus sempervirens,VLE,3,12,0.0,0.0,0.0,0.0,4.53e-05,2.33124,0.0
50,236,Cupressus arizonica,VCC,2,1,35.3,0.0002727,0.0,0.0,0.0,0.0,0.0
50,236,Cupressus arizonica,VSC,2,7,-4.32,0.7946056,1.2e-05,0.0,0.0,0.0,0.0
50,236,Cupressus arizonica,IAVC,2,21,0.0,0.0,0.000124574261365561,-2.7035225922e-07,0.0,0.0,0.0
50,236,Cupressus arizonica,VLE,2,12,0.0,0.0,0.0,0.0,4.53e-05,2.33124,0.0
50,236,Cupressus arizonica,VCC,3,1,35.3,0.0002727,0.0,0.0,0.0,0.0,0.0
50,236,Cupressus arizonica,VSC,3,7,-4.32,0.7946056,1.2e-05,0.0,0.0,0.0,0.0
50,236,Cupressus arizonica,IAVC,3,21,0.0,0.0,0.000124574261365561,-2.7035225922e-07,0.0,0.0,0.0
50,236,Cupressus arizonica,VLE,3,12,0.0,0.0,0.0,0.0,4.53e-05,2.33124,0.0
50,37,Juniperus communis,VCC,5,11,0.0,0.0,0.0,0.0,0.0017596,1.83627,0.56894
50,37,Juniperus communis,VSC,5,7,-1.52,0.8627692,5.69e-05,0.0,0.0,0.0,0.0
50,37,Juniperus communis,IAVC,5,21,0.0,0.0,0.000124574261365561,-2.7035225922e-07,0.0,0.0,0.0
50,37,Juniperus communis,VLE,5,12,0.0,0.0,0.0,0.0,7.3e-05,2.28991,0.0
50,237,Juniperus oxycedrus,VCC,2,11,0.0,0.0,0.0,0.0,0.0017596,1.83627,0.56894
50,237,Juniperus oxycedrus,VSC,2,7,-1.52,0.8627692,5.69e-05,0.0,0.0,0.0,0.0
50,237,Juniperus oxycedrus,IAVC,2,20,1.50555307658013,-0.0121324219077013,0.0,2.6199595765e-07,0.0,0.0,0.0
50,237,Juniperus oxycedrus,VLE,2,12,0.0,0.0,0.0,0.0,7.3e-05,2.28991,0.0
50,237,Juniperus oxycedrus,VCC,3,11,0.0,0.0,0.0,0.0,0.0017596,1.83627,0.56894
50,237,Juniperus oxycedrus,VSC,3,7,-1.52,0.8627692,5.69e-05,0.0,0.0,0.0,0.0
50,237,Juniperus oxycedrus,IAVC,3,20,1.50555307658013,-0.0121324219077013,0.0,2.6199595765e-07,0.0,0.0,0.0
50,237,Juniperus oxycedrus,VLE,3,12,0.0,0.0,0.0,0.0,7.3e-05,2.28991,0.0
50,237,Juniperus oxycedrus,VCC,5,11,0.0,0.0,0.0,0.0,0.0017596,1.83627,0.56894
50,237,Juniperus oxycedrus,VSC,5,7,-1.52,0.8627692,5.69e-05,0.0,0.0,0.0,0.0
50,237,Juniperus oxycedrus,IAVC,5,20,1.50555307658013,-0.0121324219077013,0.0,2.6199595765e-07,0.0,0.0,0.0
50,237,Juniperus oxycedrus,VLE,5,12,0.0,0.0,0.0,0.0,7.3e-05,2.28991,0.0
50,38,Juniperus thurifera,VCC,2,11,0.0,0.0,0.0,0.0,0.0028903,1.71624,0.70819
50,38,Juniperus thurifera,VSC,2,7,-7.28,0.8910046,1.53e-05,0.0,0.0,0.0,0.0
50,38,Juniperus thurifera,IAVC,2,21,0.0,0.0,0.000124574261365561,-2.7035225922e-07,0.0,0.0,0.0
50,38,Juniperus thurifera,VLE,2,12,0.0,0.0,0.0,0.0,2.49e-05,2.44751,0.0
50,38,Juniperus thurifera,VCC,3,11,0.0,0.0,0.0,0.0,0.0028903,1.71624,0.70819
50,38,Juniperus thurifera,VSC,3,7,-7.28,0.8910046,1.53e-05,0.0,0.0,0.0,0.0
50,38,Juniperus thurifera,IAVC,3,21,0.0,0.0,0.000124574261365561,-2.7035225922e-07,0.0,0.0,0.0
50,38,Juniperus thurifera,VLE,3,12,0.0,0.0,0.0,0.0,2.49e-05,2.44751,0.0
50,38,Juniperus thurifera,VCC,5,11,0.0,0.0,0.0,0.0,0.0028903,1.71624,0.70819
50,38,Juniperus thurifera,VSC,5,7,-7.28,0.8910046,1.53e-05,0.0,0.0,0.0,0.0
50,38,Juniperus thurifera,IAVC,5,21,0.0,0.0,0.000124574261365561,-2.7035225922e-07,0.0,0.0,0.0
50,38,Juniperus thurifera,VLE,5,12,0.0,0.0,0.0,0.0,2.49e-05,2.44751,0.0
50,39,Juniperus phoenicea,VCC,3,11,0.0,0.0,0.0,0.0,0.0028903,1.71624,0.70819
50,39,Juniperus phoenicea,VSC,3,7,-7.28,0.8910046,1.53e-05,0.0,0.0,0.0,0.0
50,39,Juniperus phoenicea,IAVC,3,21,0.0,0.0,0.000124574261365561,-2.7035225922e-07,0.0,0.0,0.0
50,39,Juniperus phoenicea,VLE,3,12,0.0,0.0,0.0,0.0,2.49e-05,2.44751,0.0
50,39,Juniperus phoenicea,VCC,5,11,0.0,0.0,0.0,0.0,0.0028903,1.71624,0.70819
50,39,Juniperus phoenicea,VSC,5,7,-7.28,0.8910046,1.53e-05,0.0,0.0,0.0,0.0
50,39,Juniperus phoenicea,IAVC,5,21,0.0,0.0,0.000124574261365561,-2.7035225922e-07,0.0,0.0,0.0
50,39,Juniperus phoenicea,VLE,5,12,0.0,0.0,0.0,0.0,2.49e-05,2.44751,0.0
50,43,Quercus pyrenaica,VCC,2,11,0.0,0.0,0.0,0.0,0.0007435,1.85988,0.97243
50,43,Quercus pyrenaica,VSC,2,7,-7.95,0.8328531,4.35e-05,0.0,0.0,0.0,0.0
50,43,Quercus pyrenaica,IAVC,2,21,0.0,0.0,8.31874795110177e-05,0.0,0.0,0.0,0.0
50,43,Quercus pyrenaica,VLE,2,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0
50,43,Quercus pyrenaica,VCC,3,11,0.0,0.0,0.0,0.0,7.04e-05,2.59374,0.23126
50,43,Quercus pyrenaica,VSC,3,7,-0.73,0.7016988,0.000107,0.0,0.0,0.0,0.0
50,43,Quercus pyrenaica,IAVC,3,21,0.0,0.0,8.31874795110177e-05,0.0,0.0,0.0,0.0
50,43,Quercus pyrenaica,VLE,3,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0
50,43,Quercus pyrenaica,VCC,4,11,0.0,0.0,0.0,0.0,0.0026721,1.74151,0.48572
50,43,Quercus pyrenaica,VSC,4,7,-4.32,0.8177004,0.0001689,0.0,0.0,0.0,0.0
50,43,Quercus pyrenaica,IAVC,4,21,0.0,0.0,8.31874795110177e-05,0.0,0.0,0.0,0.0
50,43,Quercus pyrenaica,VLE,4,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0
50,43,Quercus pyrenaica,VCC,5,11,0.0,0.0,0.0,0.0,0.0007435,1.85988,0.97243
50,43,Quercus pyrenaica,VSC,5,7,-7.95,0.8328531,4.35e-05,0.0,0.0,0.0,0.0
50,43,Quercus pyrenaica,IAVC,5,21,0.0,0.0,8.31874795110177e-05,0.0,0.0,0.0,0.0
50,43,Quercus pyrenaica,VLE,5,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0
50,44,Quercus faginea,VCC,2,11,0.0,0.0,0.0,0.0,0.001327,1.84863,0.7352
50,44,Quercus faginea,VSC,2,7,-5.6,0.818302,5.07e-05,0.0,0.0,0.0,0.0
50,44,Quercus faginea,IAVC,2,20,-0.489983196816007,0.0147174071117119,0.0,-3.460989753e-09,0.0,0.0,0.0
50,44,Quercus faginea,VLE,2,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0
50,44,Quercus faginea,VCC,3,11,0.0,0.0,0.0,0.0,0.0002353,2.27765,0.40844
50,44,Quercus faginea,VSC,3,7,-0.95,0.7370519,0.0001923,0.0,0.0,0.0,0.0
50,44,Quercus faginea,IAVC,3,20,-0.489983196816007,0.0147174071117119,0.0,-3.460989753e-09,0.0,0.0,0.0
50,44,Quercus faginea,VLE,3,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0
50,44,Quercus faginea,VCC,4,11,0.0,0.0,0.0,0.0,0.0023498,1.69826,0.60773
50,44,Quercus faginea,VSC,4,7,-2.2,0.7910709,8.95e-05,0.0,0.0,0.0,0.0
50,44,Quercus faginea,IAVC,4,20,-0.489983196816007,0.0147174071117119,0.0,-3.460989753e-09,0.0,0.0,0.0
50,44,Quercus faginea,VLE,4,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0
50,44,Quercus faginea,VCC,5,11,0.0,0.0,0.0,0.0,0.0006715,1.94593,0.70858
50,44,Quercus faginea,VSC,5,7,-5.71,0.8862934,2.92e-05,0.0,0.0,0.0,0.0
50,44,Quercus faginea,IAVC,5,20,-0.489983196816007,0.0147174071117119,0.0,-3.460989753e-09,0.0,0.0,0.0
50,44,Quercus faginea,VLE,5,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0
50,45,Quercus ilex,VCC,2,11,0.0,0.0,0.0,0.0,0.0007079,1.96549,0.65023
50,45,Quercus ilex,VSC,2,7,-0.57,0.8369293,-0.0003817,0.0,0.0,0.0,0.0
50,45,Quercus ilex,IAVC,2,20,-0.58706042438642,0.0106525574707423,0.0,-3.6366188375e-08,0.0,0.0,0.0
50,45,Quercus ilex,VLE,2,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0
50,45,Quercus ilex,VCC,3,11,0.0,0.0,0.0,0.0,0.0007079,1.96549,0.65023
50,45,Quercus ilex,VSC,3,7,-0.57,0.8369293,-0.0003817,0.0,0.0,0.0,0.0
50,45,Quercus ilex,IAVC,3,20,-0.58706042438642,0.0106525574707423,0.0,-3.6366188375e-08,0.0,0.0,0.0
50,45,Quercus ilex,VLE,3,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0
50,45,Quercus ilex,VCC,4,11,0.0,0.0,0.0,0.0,0.001275,1.89322,0.39177
50,45,Quercus ilex,VSC,4,7,0.49,0.7164779,0.0006587,0.0,0.0,0.0,0.0
50,45,Quercus ilex,IAVC,4,20,-0.58706042438642,0.0106525574707423,0.0,-3.6366188375e-08,0.0,0.0,0.0
50,45,Quercus ilex,VLE,4,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0
50,45,Quercus ilex,VCC,5,11,0.0,0.0,0.0,0.0,0.0007079,1.96549,0.65023
50,45,Quercus ilex,VSC,5,7,-0.57,0.8369293,-0.0003817,0.0,0.0,0.0,0.0
50,45,Quercus ilex,IAVC,5,20,-0.58706042438642,0.0106525574707423,0.0,-3.6366188375e-08,0.0,0.0,0.0
50,45,Quercus ilex,VLE,5,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0
50,51,Populus alba,VCC,2,1,30.91,0.0002599,0.0,0.0,0.0,0.0,0.0
50,51,Populus alba,VSC,2,7,-2.29,0.9171828,4.5e-06,0.0,0.0,0.0,0.0
50,51,Populus alba,IAVC,2,17,9.92553227943192,0.0330466682715215,3.82617377750918e-05,0.0,0.0,0.0,0.0
50,51,Populus alba,VLE,2,12,0.0,0.0,0.0,0.0,0.0001247,2.16723,0.0
50,51,Populus alba,VCC,3,1,30.91,0.0002599,0.0,0.0,0.0,0.0,0.0
50,51,Populus alba,VSC,3,7,-2.29,0.9171828,4.5e-06,0.0,0.0,0.0,0.0
50,51,Populus alba,IAVC,3,17,9.92553227943192,0.0330466682715215,3.82617377750918e-05,0.0,0.0,0.0,0.0
50,51,Populus alba,VLE,3,12,0.0,0.0,0.0,0.0,0.0001247,2.16723,0.0
50,51,Populus alba,VCC,5,1,30.91,0.0002599,0.0,0.0,0.0,0.0,0.0
50,51,Populus alba,VSC,5,7,-2.29,0.9171828,4.5e-06,0.0,0.0,0.0,0.0
50,51,Populus alba,IAVC,5,17,9.92553227943192,0.0330466682715215,3.82617377750918e-05,0.0,0.0,0.0,0.0
50,51,Populus alba,VLE,5,12,0.0,0.0,0.0,0.0,0.0001247,2.16723,0.0
50,53,Tamarix spp.,VCC,2,11,0.0,0.0,0.0,0.0,0.0004732,1.98799,0.75629
50,53,Tamarix spp.,VSC,2,7,-4.94,0.8041761,1.86e-05,0.0,0.0,0.0,0.0
50,53,Tamarix spp.,IAVC,2,17,-3.4502448964588,0.0467832466570379,-4.33898989269e-05,0.0,0.0,0.0,0.0
50,53,Tamarix spp.,VLE,2,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0
50,53,Tamarix spp.,VCC,3,11,0.0,0.0,0.0,0.0,0.0004732,1.98799,0.75629
50,53,Tamarix spp.,VSC,3,7,-4.94,0.8041761,1.86e-05,0.0,0.0,0.0,0.0
50,53,Tamarix spp.,IAVC,3,17,-3.4502448964588,0.0467832466570379,-4.33898989269e-05,0.0,0.0,0.0,0.0
50,53,Tamarix spp.,VLE,3,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0
50,53,Tamarix spp.,VCC,5,11,0.0,0.0,0.0,0.0,0.0004732,1.98799,0.75629
50,53,Tamarix spp.,VSC,5,7,-4.94,0.8041761,1.86e-05,0.0,0.0,0.0,0.0
50,53,Tamarix spp.,IAVC,5,17,-3.4502448964588,0.0467832466570379,-4.33898989269e-05,0.0,0.0,0.0,0.0
50,53,Tamarix spp.,VLE,5,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0
50,55,Fraxinus angustifolia,VCC,2,11,0.0,0.0,0.0,0.0,0.0011227,1.84869,0.7592
50,55,Fraxinus angustifolia,VSC,2,7,-6.18,0.8544607,-5.8e-06,0.0,0.0,0.0,0.0
50,55,Fraxinus angustifolia,IAVC,2,17,-3.4502448964588,0.0467832466570379,-4.33898989269e-05,0.0,0.0,0.0,0.0
50,55,Fraxinus angustifolia,VLE,2,12,0.0,0.0,0.0,0.0,2.71e-05,2.51797,0.0
50,55,Fraxinus angustifolia,VCC,3,11,0.0,0.0,0.0,0.0,0.0011227,1.84869,0.7592
50,55,Fraxinus angustifolia,VSC,3,7,-6.18,0.8544607,-5.8e-06,0.0,0.0,0.0,0.0
50,55,Fraxinus angustifolia,IAVC,3,17,-3.4502448964588,0.0467832466570379,-4.33898989269e-05,0.0,0.0,0.0,0.0
50,55,Fraxinus angustifolia,VLE,3,12,0.0,0.0,0.0,0.0,2.71e-05,2.51797,0.0
50,55,Fraxinus angustifolia,VCC,4,11,0.0,0.0,0.0,0.0,0.0011227,1.84869,0.7592
50,55,Fraxinus angustifolia,VSC,4,7,-6.18,0.8544607,-5.8e-06,0.0,0.0,0.0,0.0
50,55,Fraxinus angustifolia,IAVC,4,17,-3.4502448964588,0.0467832466570379,-4.33898989269e-05,0.0,0.0,0.0,0.0
50,55,Fraxinus angustifolia,VLE,4,12,0.0,0.0,0.0,0.0,2.71e-05,2.51797,0.0
50,55,Fraxinus angustifolia,VCC,5,11,0.0,0.0,0.0,0.0,0.0011227,1.84869,0.7592
50,55,Fraxinus angustifolia,VSC,5,7,-6.18,0.8544607,-5.8e-06,0.0,0.0,0.0,0.0
50,55,Fraxinus angustifolia,IAVC,5,17,-3.4502448964588,0.0467832466570379,-4.33898989269e-05,0.0,0.0,0.0,0.0
50,55,Fraxinus angustifolia,VLE,5,12,0.0,0.0,0.0,0.0,2.71e-05,2.51797,0.0
50,56,Ulmus minor,VCC,2,11,0.0,0.0,0.0,0.0,0.0007316,1.86222,0.94326
50,56,Ulmus minor,VSC,2,7,-7.8,0.8086976,1.7e-06,0.0,0.0,0.0,0.0
