PROVINCIA,CÓD ESPECIE,ESPECIE,PARÁMETRO,FORMA DE CUBICACIÓN,MODELO,A,B,C,D,P,Q,R
40,25,Pinus nigra,VCC,5,11,0.0,0.0,0.0,0.0,0.0001315,2.36474,0.58255
40,25,Pinus nigra,VSC,5,7,0.0,0.6957183,2.53e-05,0.0,0.0,0.0,0.0
40,25,Pinus nigra,IAVC,5,21,0.0,0.0,0.000333435098124263,-5.2112e-07,0.0,0.0,0.0
40,25,Pinus nigra,VLE,5,12,0.0,0.0,0.0,0.0,2.5e-05,2.41169,0.0
40,626,Pinus pinaster sin resinar,VCC,1,11,0.0,0.0,0.0,0.0,0.0003778,2.08367,0.78538
40,626,Pinus pinaster sin resinar,VSC,1,7,-9.84,0.6246239,6.08e-05,0.0,0.0,0.0,0.0
40,626,Pinus pinaster sin resinar,IAVC,1,20,0.937828088687261,0.0537563850294516,0.0,1.222e-08,0.0,0.0,0.0
40,626,Pinus pinaster sin resinar,VLE,1,12,0.0,0.0,0.0,0.0,5.64e-05,2.24028,0.0
40,626,Pinus pinaster sin resinar,VCC,2,11,0.0,0.0,0.0,0.0,0.0003778,2.08367,0.78538
40,626,Pinus pinaster sin resinar,VSC,2,7,-9.84,0.6246239,6.08e-05,0.0,0.0,0.0,0.0
40,626,Pinus pinaster sin resinar,IAVC,2,20,0.937828088687261,0.0537563850294516,0.0,1.222e-08,0.0,0.0,0.0
40,626,Pinus pinaster sin resinar,VLE,2,12,0.0,0.0,0.0,0.0,5.64e-05,2.24028,0.0
40,626,Pinus pinaster sin resinar,VCC,3,11,0.0,0.0,0.0,0.0,0.0006058,2.15546,0.24682
40,626,Pinus pinaster sin resinar,VSC,3,7,1.06,0.4850355,0.000938,0.0,0.0,0.0,0.0
40,626,Pinus pinaster sin resinar,IAVC,3,20,0.937828088687261,0.0537563850294516,0.0,1.222e-08,0.0,0.0,0.0
40,626,Pinus pinaster sin resinar,VLE,3,12,0.0,0.0,0.0,0.0,5.64e-05,2.24028,0.0
40,626,Pinus pinaster sin resinar,VCC,5,11,0.0,0.0,0.0,0.0,0.017799,1.42078,0.59612
40,626,Pinus pinaster sin resinar,VSC,5,7,-8.46,0.6390814,0.0001329,0.0,0.0,0.0,0.0
40,626,Pinus pinaster sin resinar,IAVC,5,20,0.937828088687261,0.0537563850294516,0.0,1.222e-08,0.0,0.0,0.0
40,626,Pinus pinaster sin resinar,VLE,5,12,0.0,0.0,0.0,0.0,5.64e-05,2.24028,0.0
40,726,Pinus pinaster resinado actualmente por el método Hugues,VCC,2,11,0.0,0.0,0.0,0.0,0.0018083,1.78334,0.92353
40,726,Pinus pinaster resinado actualmente por el método Hugues,VSC,2,7,-49.91,0.7908259,1.42e-05,0.0,0.0,0.0,0.0
40,726,Pinus pinaster resinado actualmente por el método Hugues,IAVC,2,20,10.6050121740971,-0.0118074144663027,0.0,1.3548e-07,0.0,0.0,0.0
40,726,Pinus pinaster resinado actualmente por el método Hugues,VLE,2,12,0.0,0.0,0.0,0.0,9.21e-05,2.17465,0.0
40,826,Pinus pinaster resinado actualmente por métodos distintos a Hugues.,VCC,2,11,0.0,0.0,0.0,0.0,0.0018083,1.78334,0.92353
40,826,Pinus pinaster resinado actualmente por métodos distintos a Hugues.,VSC,2,7,-49.91,0.7908259,1.42e-05,0.0,0.0,0.0,0.0
40,826,Pinus pinaster resinado actualmente por métodos distintos a Hugues.,IAVC,2,20,10.6050121740971,-0.0118074144663027,0.0,1.3548e-07,0.0,0.0,0.0
40,826,Pinus pinaster resinado actualmente por métodos distintos a Hugues.,VLE,2,12,0.0,0.0,0.0,0.0,0.0027646,1.54965,0.0
40,826,Pinus pinaster resinado actualmente por métodos distintos a Hugues.,VCC,5,11,0.0,0.0,0.0,0.0,0.0010734,1.86844,0.9168
40,826,Pinus pinaster resinado actualmente por métodos distintos a Hugues.,VSC,5,7,-26.61,0.7905704,8.1e-06,0.0,0.0,0.0,0.0
40,826,Pinus pinaster resinado actualmente por métodos distintos a Hugues.,IAVC,5,20,10.6050121740971,-0.0118074144663027,0.0,1.3548e-07,0.0,0.0,0.0
40,826,Pinus pinaster resinado actualmente por métodos distintos a Hugues.,VLE,5,12,0.0,0.0,0.0,0.0,0.0027646,1.54965,0.0
40,926,Pinus pinaster con resinación abandonada,VCC,2,11,0.0,0.0,0.0,0.0,0.0003778,2.08367,0.78538
40,926,Pinus pinaster con resinación abandonada,VSC,2,7,-9.84,0.6246239,6.08e-05,0.0,0.0,0.0,0.0
40,926,Pinus pinaster con resinación abandonada,IAVC,2,20,10.6050121740971,-0.0118074144663027,0.0,1.3548e-07,0.0,0.0,0.0
40,926,Pinus pinaster con resinación abandonada,VLE,2,12,0.0,0.0,0.0,0.0,5.64e-05,2.24028,0.0
40,926,Pinus pinaster con resinación abandonada,VCC,5,11,0.0,0.0,0.0,0.0,0.017799,1.42078,0.59612
40,926,Pinus pinaster con resinación abandonada,VSC,5,7,-8.46,0.6390814,0.0001329,0.0,0.0,0.0,0.0
40,926,Pinus pinaster con resinación abandonada,IAVC,5,20,10.6050121740971,-0.0118074144663027,0.0,1.3548e-07,0.0,0.0,0.0
40,926,Pinus pinaster con resinación abandonada,VLE,5,12,0.0,0.0,0.0,0.0,5.64e-05,2.24028,0.0
40,37,Juniperus communis,VCC,5,11,0.0,0.0,0.0,0.0,0.0017596,1.83627,0.56894
40,37,Juniperus communis,VSC,5,7,-1.52,0.8627692,5.69e-05,0.0,0.0,0.0,0.0
40,37,Juniperus communis,IAVC,5,21,0.0,0.0,4.73941100854779e-05,-3.155e-08,0.0,0.0,0.0
40,37,Juniperus communis,VLE,5,12,0.0,0.0,0.0,0.0,7.3e-05,2.28991,0.0
40,237,Juniperus oxycedrus,VCC,2,11,0.0,0.0,0.0,0.0,0.0017596,1.83627,0.56894
40,237,Juniperus oxycedrus,VSC,2,7,-1.52,0.8627692,5.69e-05,0.0,0.0,0.0,0.0
40,237,Juniperus oxycedrus,IAVC,2,21,0.0,0.0,4.73941100854779e-05,-3.155e-08,0.0,0.0,0.0
40,237,Juniperus oxycedrus,VLE,2,12,0.0,0.0,0.0,0.0,7.3e-05,2.28991,0.0
40,237,Juniperus oxycedrus,VCC,3,11,0.0,0.0,0.0,0.0,0.0017596,1.83627,0.56894
40,237,Juniperus oxycedrus,VSC,3,7,-1.52,0.8627692,5.69e-05,0.0,0.0,0.0,0.0
40,237,Juniperus oxycedrus,IAVC,3,21,0.0,0.0,4.73941100854779e-05,-3.155e-08,0.0,0.0,0.0
40,237,Juniperus oxycedrus,VLE,3,12,0.0,0.0,0.0,0.0,7.3e-05,2.28991,0.0
40,237,Juniperus oxycedrus,VCC,5,11,0.0,0.0,0.0,0.0,0.0017596,1.83627,0.56894
40,237,Juniperus oxycedrus,VSC,5,7,-1.52,0.8627692,5.69e-05,0.0,0.0,0.0,0.0
40,237,Juniperus oxycedrus,IAVC,5,21,0.0,0.0,4.73941100854779e-05,-3.155e-08,0.0,0.0,0.0
40,237,Juniperus oxycedrus,VLE,5,12,0.0,0.0,0.0,0.0,7.3e-05,2.28991,0.0
40,38,Juniperus thurifera,VCC,2,11,0.0,0.0,0.0,0.0,0.0028903,1.71624,0.70819
40,38,Juniperus thurifera,VSC,2,7,-7.28,0.8910046,1.53e-05,0.0,0.0,0.0,0.0
40,38,Juniperus thurifera,IAVC,2,21,0.0,0.0,4.73941100854779e-05,-3.155e-08,0.0,0.0,0.0
40,38,Juniperus thurifera,VLE,2,12,0.0,0.0,0.0,0.0,2.49e-05,2.44751,0.0
40,38,Juniperus thurifera,VCC,3,11,0.0,0.0,0.0,0.0,0.0028903,1.71624,0.70819
40,38,Juniperus thurifera,VSC,3,7,-7.28,0.8910046,1.53e-05,0.0,0.0,0.0,0.0
40,38,Juniperus thurifera,IAVC,3,21,0.0,0.0,4.73941100854779e-05,-3.155e-08,0.0,0.0,0.0
40,38,Juniperus thurifera,VLE,3,12,0.0,0.0,0.0,0.0,2.49e-05,2.44751,0.0
40,38,Juniperus thurifera,VCC,5,11,0.0,0.0,0.0,0.0,0.0028903,1.71624,0.70819
40,38,Juniperus thurifera,VSC,5,7,-7.28,0.8910046,1.53e-05,0.0,0.0,0.0,0.0
40,38,Juniperus thurifera,IAVC,5,21,0.0,0.0,4.73941100854779e-05,-3.155e-08,0.0,0.0,0.0
40,38,Juniperus thurifera,VLE,5,12,0.0,0.0,0.0,0.0,2.49e-05,2.44751,0.0
40,43,Quercus pyrenaica,VCC,2,11,0.0,0.0,0.0,0.0,0.0008953,1.90902,0.77906
40,43,Quercus pyrenaica,VSC,2,7,-7.91,0.7933472,2.32e-05,0.0,0.0,0.0,0.0
40,43,Quercus pyrenaica,IAVC,2,20,-2.15757873484178,0.0310184917356748,0.0,-2.642e-08,0.0,0.0,0.0
40,43,Quercus pyrenaica,VLE,2,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0
40,43,Quercus pyrenaica,VCC,3,11,0.0,0.0,0.0,0.0,7.75e-05,2.54267,0.31629
40,43,Quercus pyrenaica,VSC,3,7,-0.29,0.6701706,0.0011126,0.0,0.0,0.0,0.0
40,43,Quercus pyrenaica,IAVC,3,20,-2.15757873484178,0.0310184917356748,0.0,-2.642e-08,0.0,0.0,0.0
40,43,Quercus pyrenaica,VLE,3,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0
40,43,Quercus pyrenaica,VCC,4,11,0.0,0.0,0.0,0.0,0.0755904,1.21529,0.40193
40,43,Quercus pyrenaica,VSC,4,7,-8.68,0.8108471,8.41e-05,0.0,0.0,0.0,0.0
40,43,Quercus pyrenaica,IAVC,4,20,-2.15757873484178,0.0310184917356748,0.0,-2.642e-08,0.0,0.0,0.0
40,43,Quercus pyrenaica,VLE,4,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0
40,43,Quercus pyrenaica,VCC,5,11,0.0,0.0,0.0,0.0,0.0755904,1.21529,0.40193
40,43,Quercus pyrenaica,VSC,5,7,-8.68,0.8108471,8.41e-05,0.0,0.0,0.0,0.0
40,43,Quercus pyrenaica,IAVC,5,20,-2.15757873484178,0.0310184917356748,0.0,-2.642e-08,0.0,0.0,0.0
40,43,Quercus pyrenaica,VLE,5,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0
40,43,Quercus pyrenaica,VCC,6,11,0.0,0.0,0.0,0.0,0.0755904,1.21529,0.40193
40,43,Quercus pyrenaica,VSC,6,7,-8.68,0.8108471,8.41e-05,0.0,0.0,0.0,0.0
40,43,Quercus pyrenaica,IAVC,6,20,-2.15757873484178,0.0310184917356748,0.0,-2.642e-08,0.0,0.0,0.0
40,43,Quercus pyrenaica,VLE,6,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0
40,44,Quercus faginea,VCC,2,11,0.0,0.0,0.0,0.0,0.0009262,1.89457,0.7949
40,44,Quercus faginea,VSC,2,7,-16.94,0.8287692,1.19e-05,0.0,0.0,0.0,0.0
40,44,Quercus faginea,IAVC,2,21,0.0,0.0,4.99851261686693e-05,-5.828e-08,0.0,0.0,0.0
40,44,Quercus faginea,VLE,2,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0
40,44,Quercus faginea,VCC,3,11,0.0,0.0,0.0,0.0,0.0005873,2.10946,0.3608
40,44,Quercus faginea,VSC,3,7,-0.3,0.6302042,0.000727,0.0,0.0,0.0,0.0
40,44,Quercus faginea,IAVC,3,21,0.0,0.0,4.99851261686693e-05,-5.828e-08,0.0,0.0,0.0
40,44,Quercus faginea,VLE,3,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0
40,44,Quercus faginea,VCC,4,11,0.0,0.0,0.0,0.0,0.0017512,1.92524,0.2026
40,44,Quercus faginea,VSC,4,7,-10.86,0.8275537,3.79e-05,0.0,0.0,0.0,0.0
40,44,Quercus faginea,IAVC,4,21,0.0,0.0,4.99851261686693e-05,-5.828e-08,0.0,0.0,0.0
40,44,Quercus faginea,VLE,4,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0
40,44,Quercus faginea,VCC,5,11,0.0,0.0,0.0,0.0,0.0006715,1.94593,0.70858
40,44,Quercus faginea,VSC,5,7,-23.08,0.8511002,7.2e-06,0.0,0.0,0.0,0.0
40,44,Quercus faginea,IAVC,5,21,0.0,0.0,4.99851261686693e-05,-5.828e-08,0.0,0.0,0.0
40,44,Quercus faginea,VLE,5,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0
40,45,Quercus ilex,VCC,2,11,0.0,0.0,0.0,0.0,0.0017734,1.79427,0.50552
40,45,Quercus ilex,VSC,2,7,-0.31,0.8219422,9.8e-05,0.0,0.0,0.0,0.0
40,45,Quercus ilex,IAVC,2,20,0.334685267188586,0.00486314314808073,0.0,-3.59e-09,0.0,0.0,0.0
40,45,Quercus ilex,VLE,2,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0
40,45,Quercus ilex,VCC,3,11,0.0,0.0,0.0,0.0,0.0017734,1.79427,0.50552
40,45,Quercus ilex,VSC,3,7,-0.31,0.8219422,9.8e-05,0.0,0.0,0.0,0.0
40,45,Quercus ilex,IAVC,3,20,0.334685267188586,0.00486314314808073,0.0,-3.59e-09,0.0,0.0,0.0
40,45,Quercus ilex,VLE,3,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0
40,45,Quercus ilex,VCC,4,11,0.0,0.0,0.0,0.0,0.0017734,1.79427,0.50552
40,45,Quercus ilex,VSC,4,7,-0.31,0.8219422,9.8e-05,0.0,0.0,0.0,0.0
40,45,Quercus ilex,IAVC,4,20,0.334685267188586,0.00486314314808073,0.0,-3.59e-09,0.0,0.0,0.0
40,45,Quercus ilex,VLE,4,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0
40,45,Quercus ilex,VCC,5,11,0.0,0.0,0.0,0.0,0.1289222,1.1068,0.37224
40,45,Quercus ilex,VSC,5,7,-3.85,0.8258753,8.27e-05,0.0,0.0,0.0,0.0
40,45,Quercus ilex,IAVC,5,20,0.334685267188586,0.00486314314808073,0.0,-3.59e-09,0.0,0.0,0.0
40,45,Quercus ilex,VLE,5,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0
40,52,Populus tremula,VCC,2,11,0.0,0.0,0.0,0.0,0.0005313,1.94529,0.88483
40,52,Populus tremula,VSC,2,7,-3.7,0.8827979,-2.8e-05,0.0,0.0,0.0,0.0
40,52,Populus tremula,IAVC,2,21,0.0,0.0,0.000346684312618002,-2.139e-08,0.0,0.0,0.0
40,52,Populus tremula,VLE,2,12,0.0,0.0,0.0,0.0,0.0001247,2.16723,0.0
40,54,Alnus glutinosa,VCC,2,11,0.0,0.0,0.0,0.0,0.0002254,2.06989,0.94894
40,54,Alnus glutinosa,VSC,2,7,-0.79,0.8039236,2.27e-05,0.0,0.0,0.0,0.0
40,54,Alnus glutinosa,IAVC,2,17,-4.81410126752943,0.0875352248450646,-9.47087783156117e-05,0.0,0.0,0.0,0.0
40,54,Alnus glutinosa,VLE,2,12,0.0,0.0,0.0,0.0,0.0009308,1.83129,0.0
40,54,Alnus glutinosa,VCC,5,11,0.0,0.0,0.0,0.0,0.0002254,2.06989,0.94894
40,54,Alnus glutinosa,VSC,5,7,-0.79,0.8039236,2.27e-05,0.0,0.0,0.0,0.0
40,54,Alnus glutinosa,IAVC,5,17,-4.81410126752943,0.0875352248450646,-9.47087783156117e-05,0.0,0.0,0.0,0.0
40,54,Alnus glutinosa,VLE,5,12,0.0,0.0,0.0,0.0,0.0009308,1.83129,0.0
40,55,Fraxinus angustifolia,VCC,2,11,0.0,0.0,0.0,0.0,0.0011227,1.84869,0.7592
40,55,Fraxinus angustifolia,VSC,2,7,-6.18,0.8544607,-5.8e-06,0.0,0.0,0.0,0.0
40,55,Fraxinus angustifolia,IAVC,2,14,0.0,0.0,0.0,0.0,0.00539372561405202,1.25837872862328,0.0
40,55,Fraxinus angustifolia,VLE,2,12,0.0,0.0,0.0,0.0,2.71e-05,2.51797,0.0
40,55,Fraxinus angustifolia,VCC,3,11,0.0,0.0,0.0,0.0,0.0011227,1.84869,0.7592
40,55,Fraxinus angustifolia,VSC,3,7,-6.18,0.8544607,-5.8e-06,0.0,0.0,0.0,0.0
40,55,Fraxinus angustifolia,IAVC,3,14,0.0,0.0,0.0,0.0,0.00539372561405202,1.25837872862328,0.0
40,55,Fraxinus angustifolia,VLE,3,12,0.0,0.0,0.0,0.0,2.71e-05,2.51797,0.0
40,55,Fraxinus angustifolia,VCC,4,11,0.0,0.0,0.0,0.0,0.0011227,1.84869,0.7592
40,55,Fraxinus angustifolia,VSC,4,7,-6.18,0.8544607,-5.8e-06,0.0,0.0,0.0,0.0
40,55,Fraxinus angustifolia,IAVC,4,14,0.0,0.0,0.0,0.0,0.00539372561405202,1.25837872862328,0.0
40,55,Fraxinus angustifolia,VLE,4,12,0.0,0.0,0.0,0.0,2.71e-05,2.51797,0.0
40,55,Fraxinus angustifolia,VCC,5,11,0.0,0.0,0.0,0.0,0.0011227,1.84869,0.7592
40,55,Fraxinus angustifolia,VSC,5,7,-6.18,0.8544607,-5.8e-06,0.0,0.0,0.0,0.0
40,55,Fraxinus angustifolia,IAVC,5,14,0.0,0.0,0.0,0.0,0.00539372561405202,1.25837872862328,0.0
40,55,Fraxinus angustifolia,VLE,5,12,0.0,0.0,0.0,0.0,2.71e-05,2.51797,0.0
40,55,Fraxinus angustifolia,VCC,6,11,0.0,0.0,0.0,0.0,0.0011227,1.84869,0.7592
40,55,Fraxinus angustifolia,VSC,6,7,-6.18,0.8544607,-5.8e-06,0.0,0.0,0.0,0.0
40,55,Fraxinus angustifolia,IAVC,6,14,0.0,0.0,0.0,0.0,0.00539372561405202,1.25837872862328,0.0
40,55,Fraxinus angustifolia,VLE,6,12,0.0,0.0,0.0,0.0,2.71e-05,2.51797,0.0
40,255,Fraxinus excelsior,VCC,2,11,0.0,0.0,0.0,0.0,0.0011227,1.84869,0.7592
40,255,Fraxinus excelsior,VSC,2,7,-6.18,0.8544607,-5.8e-06,0.0,0.0,0.0,0.0
40,255,Fraxinus excelsior,IAVC,2,14,0.0,0.0,0.0,0.0,0.00539372561405202,1.25837872862328,0.0
40,255,Fraxinus excelsior,VLE,2,12,0.0,0.0,0.0,0.0,2.71e-05,2.51797,0.0
40,255,Fraxinus excelsior,VCC,5,11,0.0,0.0,0.0,0.0,0.0011227,1.84869,0.7592
40,255,Fraxinus excelsior,VSC,5,7,-6.18,0.8544607,-5.8e-06,0.0,0.0,0.0,0.0
40,255,Fraxinus excelsior,IAVC,5,14,0.0,0.0,0.0,0.0,0.00539372561405202,1.25837872862328,0.0
40,255,Fraxinus excelsior,VLE,5,12,0.0,0.0,0.0,0.0,2.71e-05,2.51797,0.0
40,56,Ulmus minor,VCC,3,11,0.0,0.0,0.0,0.0,0.0007316,1.86222,0.94326
40,56,Ulmus minor,VSC,3,7,-7.8,0.8086976,1.7e-06,0.0,0.0,0.0,0.0
40,56,Ulmus minor,IAVC,3,17,-4.81410126752943,0.0875352248450646,-9.47087783156117e-05,0.0,0.0,0.0,0.0
40,56,Ulmus minor,VLE,3,12,0.0,0.0,0.0,0.0,1.27e-05,2.57913,0.0
40,56,Ulmus minor,VCC,5,11,0.0,0.0,0.0,0.0,0.0007316,1.86222,0.94326
40,56,Ulmus minor,VSC,5,7,-7.8,0.8086976,1.7e-06,0.0,0.0,0.0,0.0
40,56,Ulmus minor,IAVC,5,17,-4.81410126752943,0.0875352248450646,-9.47087783156117e-05,0.0,0.0,0.0,0.0
40,56,Ulmus minor,VLE,5,12,0.0,0.0,0.0,0.0,1.27e-05,2.57913,0.0
40,356,Ulmus pumila,VCC,2,11,0.0,0.0,0.0,0.0,0.0007316,1.86222,0.94326
40,356,Ulmus pumila,VSC,2,7,-7.8,0.8086976,1.7e-06,0.0,0.0,0.0,0.0
40,356,Ulmus pumila,IAVC,2,17,-4.81410126752943,0.0875352248450646,-9.47087783156117e-05,0.0,0.0,0.0,0.0
40,356,Ulmus pumila,VLE,2,12,0.0,0.0,0.0,0.0,1.27e-05,2.57913,0.0
40,57,Salix spp.,VCC,2,11,0.0,0.0,0.0,0.0,0.0004732,1.98799,0.75629
40,57,Salix spp.,VSC,2,7,-4.94,0.8041761,1.86e-05,0.0,0.0,0.0,0.0
40,57,Salix spp.,IAVC,2,21,0.0,0.0,0.000153613280444939,-5.693e-08,0.0,0.0,0.0
40,57,Salix spp.,VLE,2,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0
