COMUNIDAD AUTÓNOMA,CÓD ESPECIE,ESPECIE,PARÁMETRO,FORMA DE CUBICACIÓN,MODELO,A,B,C,D,P,Q,R,DNM
26,22,Pinus uncinata,VCC,2,1,4.04,0.0003523,0.0,0.0,0.0,0.0,0.0,0
26,22,Pinus uncinata,VSC,2,7,-10.84,0.8716282,1.57e-05,0.0,0.0,0.0,0.0,0
26,22,Pinus uncinata,IAVC,2,21,0.0,0.0,0.0003841,-7.8113e-07,0.0,0.0,0.0,0
26,22,Pinus uncinata,VLE,2,12,0.0,0.0,0.0,0.0,0.0001534,2.09834,0.0,0
26,22,Pinus uncinata,VCC,3,1,5.14,0.0003073,0.0,0.0,0.0,0.0,0.0,0
26,22,Pinus uncinata,VSC,3,7,-1.5,0.8301012,-0.0012588,0.0,0.0,0.0,0.0,0
26,22,Pinus uncinata,IAVC,3,21,0.0,0.0,0.0003841,-7.8113e-07,0.0,0.0,0.0,0
26,22,Pinus uncinata,VLE,3,12,0.0,0.0,0.0,0.0,0.0001534,2.09834,0.0,0
26,22,Pinus uncinata,VCC,5,1,4.04,0.0003523,0.0,0.0,0.0,0.0,0.0,0
26,22,Pinus uncinata,VSC,5,7,-10.84,0.8716282,1.57e-05,0.0,0.0,0.0,0.0,0
26,22,Pinus uncinata,IAVC,5,21,0.0,0.0,0.0003841,-7.8113e-07,0.0,0.0,0.0,0
26,22,Pinus uncinata,VLE,5,12,0.0,0.0,0.0,0.0,0.0001534,2.09834,0.0,0
26,23,Pinus pinea,VCC,2,11,0.0,0.0,0.0,0.0,0.0014257,1.76673,0.98882,0
26,23,Pinus pinea,VSC,2,7,-16.05,0.7834317,2.05e-05,0.0,0.0,0.0,0.0,0
26,23,Pinus pinea,IAVC,2,21,0.0,0.0,0.0001789,2.9153e-07,0.0,0.0,0.0,0
26,23,Pinus pinea,VLE,2,12,0.0,0.0,0.0,0.0,8e-07,3.04558,0.0,0
26,24,Pinus halepensis,VCC,2,1,25.6,0.000293,0.0,0.0,0.0,0.0,0.0,0
26,24,Pinus halepensis,VSC,2,7,-11.79,0.8250681,9.7e-06,0.0,0.0,0.0,0.0,0
26,24,Pinus halepensis,IAVC,2,21,0.0,0.0,0.0001644,-1.5474e-07,0.0,0.0,0.0,0
26,24,Pinus halepensis,VLE,2,12,0.0,0.0,0.0,0.0,4.53e-05,2.33124,0.0,0
26,24,Pinus halepensis,VCC,3,1,9.25,0.0002421,0.0,0.0,0.0,0.0,0.0,0
26,24,Pinus halepensis,VSC,3,7,0.02,0.7924052,-0.001261,0.0,0.0,0.0,0.0,0
26,24,Pinus halepensis,IAVC,3,21,0.0,0.0,0.0001644,-1.5474e-07,0.0,0.0,0.0,0
26,24,Pinus halepensis,VLE,3,12,0.0,0.0,0.0,0.0,4.53e-05,2.33124,0.0,0
26,24,Pinus halepensis,VCC,5,1,40.84,0.000189,0.0,0.0,0.0,0.0,0.0,0
26,24,Pinus halepensis,VSC,5,7,-10.31,0.8497362,1.38e-05,0.0,0.0,0.0,0.0,0
26,24,Pinus halepensis,IAVC,5,21,0.0,0.0,0.0001644,-1.5474e-07,0.0,0.0,0.0,0
26,24,Pinus halepensis,VLE,5,12,0.0,0.0,0.0,0.0,4.53e-05,2.33124,0.0,0
26,25,Pinus nigra,VCC,2,1,2.35,0.0003729,0.0,0.0,0.0,0.0,0.0,0
26,25,Pinus nigra,VSC,2,7,0.68,0.7203216,9.98e-05,0.0,0.0,0.0,0.0,0
26,25,Pinus nigra,IAVC,2,21,0.0,0.0,0.0002259,2.3919e-07,0.0,0.0,0.0,0
26,25,Pinus nigra,VLE,2,12,0.0,0.0,0.0,0.0,2.5e-05,2.41169,0.0,0
26,25,Pinus nigra,VCC,3,1,3.11,0.0003172,0.0,0.0,0.0,0.0,0.0,0
26,25,Pinus nigra,VSC,3,7,-0.35,0.7099016,0.0002917,0.0,0.0,0.0,0.0,0
26,25,Pinus nigra,IAVC,3,21,0.0,0.0,0.0002259,2.3919e-07,0.0,0.0,0.0,0
26,25,Pinus nigra,VLE,3,12,0.0,0.0,0.0,0.0,2.5e-05,2.41169,0.0,0
26,25,Pinus nigra,VCC,5,1,51.08,0.0002,0.0,0.0,0.0,0.0,0.0,0
26,25,Pinus nigra,VSC,5,7,-2.01,0.753077,4.21e-05,0.0,0.0,0.0,0.0,0
26,25,Pinus nigra,IAVC,5,21,0.0,0.0,0.0002259,2.3919e-07,0.0,0.0,0.0,0
26,25,Pinus nigra,VLE,5,12,0.0,0.0,0.0,0.0,2.5e-05,2.41169,0.0,0
26,26,Pinus pinaster,VCC,2,1,42.99,0.0002896,0.0,0.0,0.0,0.0,0.0,0
26,26,Pinus pinaster,VSC,2,7,-9.15,0.7319546,2.54e-05,0.0,0.0,0.0,0.0,0
26,26,Pinus pinaster,IAVC,2,21,0.0,0.0,0.0001789,2.9153e-07,0.0,0.0,0.0,0
26,26,Pinus pinaster,VLE,2,12,0.0,0.0,0.0,0.0,5.64e-05,2.24028,0.0,0
26,26,Pinus pinaster,VCC,3,1,14.09,0.000323,0.0,0.0,0.0,0.0,0.0,0
26,26,Pinus pinaster,VSC,3,7,-9.15,0.7319546,2.54e-05,0.0,0.0,0.0,0.0,0
26,26,Pinus pinaster,IAVC,3,21,0.0,0.0,0.0001789,2.9153e-07,0.0,0.0,0.0,0
26,26,Pinus pinaster,VLE,3,12,0.0,0.0,0.0,0.0,5.64e-05,2.24028,0.0,0
26,26,Pinus pinaster,VCC,5,1,38.41,0.000208,0.0,0.0,0.0,0.0,0.0,0
26,26,Pinus pinaster,VSC,5,7,0.45,0.6460209,0.000219,0.0,0.0,0.0,0.0,0
26,26,Pinus pinaster,IAVC,5,21,0.0,0.0,0.0001789,2.9153e-07,0.0,0.0,0.0,0
26,26,Pinus pinaster,VLE,5,12,0.0,0.0,0.0,0.0,5.64e-05,2.24028,0.0,0
26,28,Pinus radiata,VCC,2,1,42.99,0.0002896,0.0,0.0,0.0,0.0,0.0,0
26,28,Pinus radiata,VSC,2,7,-9.15,0.7319546,2.54e-05,0.0,0.0,0.0,0.0,0
26,28,Pinus radiata,IAVC,2,21,0.0,0.0,0.0001789,2.9153e-07,0.0,0.0,0.0,0
26,28,Pinus radiata,VLE,2,12,0.0,0.0,0.0,0.0,0.0014136,1.73113,0.0,0
26,33,Picea abies,VCC,2,1,35.3,0.0002727,0.0,0.0,0.0,0.0,0.0,0
26,33,Picea abies,VSC,2,7,-4.32,0.7946056,1.2e-05,0.0,0.0,0.0,0.0,0
26,33,Picea abies,IAVC,2,16,-4.9593,0.0003883,0.0,0.0,0.0,0.0,0.0,0
26,33,Picea abies,VLE,2,12,0.0,0.0,0.0,0.0,0.0014136,1.73113,0.0,0
26,34,Pseudotsuga menziesii,VCC,2,1,4.53,0.0003174,0.0,0.0,0.0,0.0,0.0,0
26,34,Pseudotsuga menziesii,VSC,2,7,-6.09,0.817639,5.7e-06,0.0,0.0,0.0,0.0,0
26,34,Pseudotsuga menziesii,IAVC,2,16,-4.27826,0.0006764,0.0,0.0,0.0,0.0,0.0,0
26,34,Pseudotsuga menziesii,VLE,2,12,0.0,0.0,0.0,0.0,0.0014136,1.73113,0.0,0
26,34,Pseudotsuga menziesii,VCC,3,1,1.85,0.0002487,0.0,0.0,0.0,0.0,0.0,0
26,34,Pseudotsuga menziesii,VSC,3,7,-6.09,0.817639,5.7e-06,0.0,0.0,0.0,0.0,0
26,34,Pseudotsuga menziesii,IAVC,3,16,-4.27826,0.0006764,0.0,0.0,0.0,0.0,0.0,0
26,34,Pseudotsuga menziesii,VLE,3,12,0.0,0.0,0.0,0.0,0.0014136,1.73113,0.0,0
26,34,Pseudotsuga menziesii,VCC,5,1,-3.31,0.00033,0.0,0.0,0.0,0.0,0.0,0
26,34,Pseudotsuga menziesii,VSC,5,7,-6.09,0.817639,5.7e-06,0.0,0.0,0.0,0.0,0
26,34,Pseudotsuga menziesii,IAVC,5,16,-4.27826,0.0006764,0.0,0.0,0.0,0.0,0.0,0
26,34,Pseudotsuga menziesii,VLE,5,12,0.0,0.0,0.0,0.0,0.0014136,1.73113,0.0,0
26,35,Larix spp.,VCC,2,1,14.02,0.0003055,0.0,0.0,0.0,0.0,0.0,0
26,35,Larix spp.,VSC,2,7,-11.22,0.8890383,-3.24e-05,0.0,0.0,0.0,0.0,0
26,35,Larix spp.,IAVC,2,16,-4.9593,0.0003883,0.0,0.0,0.0,0.0,0.0,0
26,35,Larix spp.,VLE,2,12,0.0,0.0,0.0,0.0,0.0014136,1.73113,0.0,0
26,35,Larix spp.,VCC,5,1,-3.31,0.00033,0.0,0.0,0.0,0.0,0.0,0
26,35,Larix spp.,VSC,5,7,-11.22,0.8890383,-3.24e-05,0.0,0.0,0.0,0.0,0
26,35,Larix spp.,IAVC,5,16,-4.9593,0.0003883,0.0,0.0,0.0,0.0,0.0,0
26,35,Larix spp.,VLE,5,12,0.0,0.0,0.0,0.0,0.0014136,1.73113,0.0,0
26,235,Larix decidua,VCC,2,1,14.02,0.0003055,0.0,0.0,0.0,0.0,0.0,0
26,235,Larix decidua,VSC,2,7,-11.22,0.8890383,-3.24e-05,0.0,0.0,0.0,0.0,0
26,235,Larix decidua,IAVC,2,16,-4.9593,0.0003883,0.0,0.0,0.0,0.0,0.0,0
26,235,Larix decidua,VLE,2,12,0.0,0.0,0.0,0.0,0.0014136,1.73113,0.0,0
26,37,Juniperus communis,VCC,2,1,20.57,0.0002687,0.0,0.0,0.0,0.0,0.0,0
26,37,Juniperus communis,VSC,2,7,-7.44,0.8944181,-9.3e-06,0.0,0.0,0.0,0.0,0
26,37,Juniperus communis,IAVC,2,21,0.0,0.0,3.39e-05,1.0711e-07,0.0,0.0,0.0,0
26,37,Juniperus communis,VLE,2,12,0.0,0.0,0.0,0.0,7.3e-05,2.28991,0.0,0
26,37,Juniperus communis,VCC,3,1,20.57,0.0002687,0.0,0.0,0.0,0.0,0.0,0
26,37,Juniperus communis,VSC,3,7,-7.44,0.8944181,-9.3e-06,0.0,0.0,0.0,0.0,0
26,37,Juniperus communis,IAVC,3,21,0.0,0.0,3.39e-05,1.0711e-07,0.0,0.0,0.0,0
26,37,Juniperus communis,VLE,3,12,0.0,0.0,0.0,0.0,7.3e-05,2.28991,0.0,0
26,37,Juniperus communis,VCC,5,1,20.57,0.0002687,0.0,0.0,0.0,0.0,0.0,0
26,37,Juniperus communis,VSC,5,7,-7.44,0.8944181,-9.3e-06,0.0,0.0,0.0,0.0,0
26,37,Juniperus communis,IAVC,5,21,0.0,0.0,3.39e-05,1.0711e-07,0.0,0.0,0.0,0
26,37,Juniperus communis,VLE,5,12,0.0,0.0,0.0,0.0,7.3e-05,2.28991,0.0,0
26,237,Juniperus oxycedrus,VCC,3,1,20.57,0.0002687,0.0,0.0,0.0,0.0,0.0,0
26,237,Juniperus oxycedrus,VSC,3,7,-7.44,0.8944181,-9.3e-06,0.0,0.0,0.0,0.0,0
26,237,Juniperus oxycedrus,IAVC,3,21,0.0,0.0,3.39e-05,1.0711e-07,0.0,0.0,0.0,0
26,237,Juniperus oxycedrus,VLE,3,12,0.0,0.0,0.0,0.0,7.3e-05,2.28991,0.0,0
26,237,Juniperus oxycedrus,VCC,5,1,20.57,0.0002687,0.0,0.0,0.0,0.0,0.0,0
26,237,Juniperus oxycedrus,VSC,5,7,-7.44,0.8944181,-9.3e-06,0.0,0.0,0.0,0.0,0
26,237,Juniperus oxycedrus,IAVC,5,21,0.0,0.0,3.39e-05,1.0711e-07,0.0,0.0,0.0,0
26,237,Juniperus oxycedrus,VLE,5,12,0.0,0.0,0.0,0.0,7.3e-05,2.28991,0.0,0
26,41,Quercus robur,VCC,2,1,99.6,0.0002498,0.0,0.0,0.0,0.0,0.0,0
26,41,Quercus robur,VSC,2,7,-21.38,0.8529831,6.4e-06,0.0,0.0,0.0,0.0,0
26,41,Quercus robur,IAVC,2,21,0.0,0.0,0.0001403,-1.1505e-07,0.0,0.0,0.0,0
26,41,Quercus robur,VLE,2,12,0.0,0.0,0.0,0.0,4.83e-05,2.35962,0.0,0
26,41,Quercus robur,VCC,3,1,17.78,9.9e-05,0.0,0.0,0.0,0.0,0.0,0
26,41,Quercus robur,VSC,3,7,-25.81,0.8982118,4.6e-06,0.0,0.0,0.0,0.0,0
26,41,Quercus robur,IAVC,3,21,0.0,0.0,0.0001403,-1.1505e-07,0.0,0.0,0.0,0
26,41,Quercus robur,VLE,3,12,0.0,0.0,0.0,0.0,4.83e-05,2.35962,0.0,0
26,42,Quercus petraea,VCC,2,1,80.6,0.0002579,0.0,0.0,0.0,0.0,0.0,0
26,42,Quercus petraea,VSC,2,7,-18.21,0.8654326,4.8e-06,0.0,0.0,0.0,0.0,0
26,42,Quercus petraea,IAVC,2,21,0.0,0.0,0.0001403,-1.1505e-07,0.0,0.0,0.0,0
26,42,Quercus petraea,VLE,2,12,0.0,0.0,0.0,0.0,0.0003791,2.02691,0.0,0
26,42,Quercus petraea,VCC,3,1,-0.44,0.0002958,0.0,0.0,0.0,0.0,0.0,0
26,42,Quercus petraea,VSC,3,7,-7.92,0.8604251,1.76e-05,0.0,0.0,0.0,0.0,0
26,42,Quercus petraea,IAVC,3,21,0.0,0.0,0.0001403,-1.1505e-07,0.0,0.0,0.0,0
26,42,Quercus petraea,VLE,3,12,0.0,0.0,0.0,0.0,0.0003791,2.02691,0.0,0
26,42,Quercus petraea,VCC,4,1,56.84,0.0001255,0.0,0.0,0.0,0.0,0.0,0
26,42,Quercus petraea,VSC,4,7,-12.26,0.894548,3.1e-06,0.0,0.0,0.0,0.0,0
26,42,Quercus petraea,IAVC,4,21,0.0,0.0,0.0001403,-1.1505e-07,0.0,0.0,0.0,0
26,42,Quercus petraea,VLE,4,12,0.0,0.0,0.0,0.0,0.0003791,2.02691,0.0,0
26,42,Quercus petraea,VCC,5,1,24.29,0.0002041,0.0,0.0,0.0,0.0,0.0,0
26,42,Quercus petraea,VSC,5,7,-7.92,0.8604251,1.76e-05,0.0,0.0,0.0,0.0,0
26,42,Quercus petraea,IAVC,5,21,0.0,0.0,0.0001403,-1.1505e-07,0.0,0.0,0.0,0
26,42,Quercus petraea,VLE,5,12,0.0,0.0,0.0,0.0,0.0003791,2.02691,0.0,0
26,43,Quercus pyrenaica,VCC,2,1,4.61,0.0003198,0.0,0.0,0.0,0.0,0.0,0
26,43,Quercus pyrenaica,VSC,2,7,-12.4,0.8130478,7.9e-06,0.0,0.0,0.0,0.0,0
26,43,Quercus pyrenaica,IAVC,2,21,0.0,0.0,0.0001085,-8.729e-08,0.0,0.0,0.0,0
26,43,Quercus pyrenaica,VLE,2,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0,0
26,43,Quercus pyrenaica,VCC,3,1,0.81,0.0002863,0.0,0.0,0.0,0.0,0.0,0
26,43,Quercus pyrenaica,VSC,3,7,0.79,0.5789433,0.0020409,0.0,0.0,0.0,0.0,0
26,43,Quercus pyrenaica,IAVC,3,21,0.0,0.0,0.0001085,-8.729e-08,0.0,0.0,0.0,0
26,43,Quercus pyrenaica,VLE,3,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0,0
26,43,Quercus pyrenaica,VCC,4,1,60.19,0.0001299,0.0,0.0,0.0,0.0,0.0,0
26,43,Quercus pyrenaica,VSC,4,7,-10.56,0.8355212,2.13e-05,0.0,0.0,0.0,0.0,0
26,43,Quercus pyrenaica,IAVC,4,21,0.0,0.0,0.0001085,-8.729e-08,0.0,0.0,0.0,0
26,43,Quercus pyrenaica,VLE,4,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0,0
26,43,Quercus pyrenaica,VCC,5,1,36.92,0.00021,0.0,0.0,0.0,0.0,0.0,0
26,43,Quercus pyrenaica,VSC,5,7,-11.98,0.8409141,1.92e-05,0.0,0.0,0.0,0.0,0
26,43,Quercus pyrenaica,IAVC,5,21,0.0,0.0,0.0001085,-8.729e-08,0.0,0.0,0.0,0
26,43,Quercus pyrenaica,VLE,5,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0,0
26,243,Quercus pubescens (Q.humilis),VCC,2,1,4.61,0.0003198,0.0,0.0,0.0,0.0,0.0,0
26,243,Quercus pubescens (Q.humilis),VSC,2,7,-12.4,0.8130478,7.9e-06,0.0,0.0,0.0,0.0,0
26,243,Quercus pubescens (Q.humilis),IAVC,2,21,0.0,0.0,0.0001085,-8.729e-08,0.0,0.0,0.0,0
26,243,Quercus pubescens (Q.humilis),VLE,2,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0,0
26,243,Quercus pubescens (Q.humilis),VCC,3,1,0.81,0.0002863,0.0,0.0,0.0,0.0,0.0,0
26,243,Quercus pubescens (Q.humilis),VSC,3,7,0.79,0.5789433,0.0020409,0.0,0.0,0.0,0.0,0
26,243,Quercus pubescens (Q.humilis),IAVC,3,21,0.0,0.0,0.0001085,-8.729e-08,0.0,0.0,0.0,0
26,243,Quercus pubescens (Q.humilis),VLE,3,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0,0
26,243,Quercus pubescens (Q.humilis),VCC,4,1,60.19,0.0001299,0.0,0.0,0.0,0.0,0.0,0
26,243,Quercus pubescens (Q.humilis),VSC,4,7,-10.56,0.8355212,2.13e-05,0.0,0.0,0.0,0.0,0
26,243,Quercus pubescens (Q.humilis),IAVC,4,21,0.0,0.0,0.0001085,-8.729e-08,0.0,0.0,0.0,0
26,243,Quercus pubescens (Q.humilis),VLE,4,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0,0
26,243,Quercus pubescens (Q.humilis),VCC,5,1,36.92,0.00021,0.0,0.0,0.0,0.0,0.0,0
26,243,Quercus pubescens (Q.humilis),VSC,5,7,-11.98,0.8409141,1.92e-05,0.0,0.0,0.0,0.0,0
26,243,Quercus pubescens (Q.humilis),IAVC,5,21,0.0,0.0,0.0001085,-8.729e-08,0.0,0.0,0.0,0
26,243,Quercus pubescens (Q.humilis),VLE,5,12,0.0,0.0,0.0,0.0,9.44e-05,2.27236,0.0,0
26,44,Quercus faginea,VCC,2,1,21.08,0.0002814,0.0,0.0,0.0,0.0,0.0,0
26,44,Quercus faginea,VSC,2,7,-3.21,0.7606363,3.45e-05,0.0,0.0,0.0,0.0,0
26,44,Quercus faginea,IAVC,2,21,0.0,0.0,5.31e-05,-3.699e-08,0.0,0.0,0.0,0
26,44,Quercus faginea,VLE,2,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0,0
26,44,Quercus faginea,VCC,3,1,5.95,0.000276,0.0,0.0,0.0,0.0,0.0,0
26,44,Quercus faginea,VSC,3,7,-5.49,0.7994187,5.32e-05,0.0,0.0,0.0,0.0,0
26,44,Quercus faginea,IAVC,3,21,0.0,0.0,5.31e-05,-3.699e-08,0.0,0.0,0.0,0
26,44,Quercus faginea,VLE,3,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0,0
26,44,Quercus faginea,VCC,4,1,40.82,0.0001325,0.0,0.0,0.0,0.0,0.0,0
26,44,Quercus faginea,VSC,4,7,-6.01,0.8118062,2.98e-05,0.0,0.0,0.0,0.0,0
26,44,Quercus faginea,IAVC,4,21,0.0,0.0,5.31e-05,-3.699e-08,0.0,0.0,0.0,0
26,44,Quercus faginea,VLE,4,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0,0
26,44,Quercus faginea,VCC,5,1,26.2,0.000221,0.0,0.0,0.0,0.0,0.0,0
26,44,Quercus faginea,VSC,5,7,-5.49,0.7994187,5.32e-05,0.0,0.0,0.0,0.0,0
26,44,Quercus faginea,IAVC,5,21,0.0,0.0,5.31e-05,-3.699e-08,0.0,0.0,0.0,0
26,44,Quercus faginea,VLE,5,12,0.0,0.0,0.0,0.0,3.63e-05,2.46992,0.0,0
26,45,Quercus ilex ssp. ballota,VCC,2,1,49.26,0.000261,0.0,0.0,0.0,0.0,0.0,0
26,45,Quercus ilex ssp. ballota,VSC,2,7,-3.72,0.8275286,8.87e-05,0.0,0.0,0.0,0.0,0
26,45,Quercus ilex ssp. ballota,IAVC,2,21,0.0,0.0,5.01e-05,-5.038e-08,0.0,0.0,0.0,0
26,45,Quercus ilex ssp. ballota,VLE,2,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0,0
26,45,Quercus ilex ssp. ballota,VCC,3,1,13.08,0.000271,0.0,0.0,0.0,0.0,0.0,0
26,45,Quercus ilex ssp. ballota,VSC,3,7,-3.72,0.8275286,8.87e-05,0.0,0.0,0.0,0.0,0
26,45,Quercus ilex ssp. ballota,IAVC,3,21,0.0,0.0,5.01e-05,-5.038e-08,0.0,0.0,0.0,0
26,45,Quercus ilex ssp. ballota,VLE,3,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0,0
26,45,Quercus ilex ssp. ballota,VCC,4,1,7.21,0.0001887,0.0,0.0,0.0,0.0,0.0,0
26,45,Quercus ilex ssp. ballota,VSC,4,7,-2.64,0.842978,1.3e-06,0.0,0.0,0.0,0.0,0
26,45,Quercus ilex ssp. ballota,IAVC,4,21,0.0,0.0,5.01e-05,-5.038e-08,0.0,0.0,0.0,0
26,45,Quercus ilex ssp. ballota,VLE,4,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0,0
26,45,Quercus ilex ssp. ballota,VCC,5,1,26.44,0.00023,0.0,0.0,0.0,0.0,0.0,0
26,45,Quercus ilex ssp. ballota,VSC,5,7,-3.72,0.8275286,8.87e-05,0.0,0.0,0.0,0.0,0
26,45,Quercus ilex ssp. ballota,IAVC,5,21,0.0,0.0,5.01e-05,-5.038e-08,0.0,0.0,0.0,0
26,45,Quercus ilex ssp. ballota,VLE,5,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0,0
26,245,Quercus ilex ssp. ilex,VCC,5,1,26.44,0.00023,0.0,0.0,0.0,0.0,0.0,0
26,245,Quercus ilex ssp. ilex,VSC,5,7,-3.72,0.8275286,8.87e-05,0.0,0.0,0.0,0.0,0
26,245,Quercus ilex ssp. ilex,IAVC,5,21,0.0,0.0,5.01e-05,-5.038e-08,0.0,0.0,0.0,0
26,245,Quercus ilex ssp. ilex,VLE,5,12,0.0,0.0,0.0,0.0,3.19e-05,2.56596,0.0,0
26,51,Populus alba,VCC,2,1,30.91,0.0002599,0.0,0.0,0.0,0.0,0.0,0
26,51,Populus alba,VSC,2,7,-2.29,0.9171828,4.5e-06,0.0,0.0,0.0,0.0,0
26,51,Populus alba,IAVC,2,21,0.0,0.0,0.0003592,-3.0518e-07,0.0,0.0,0.0,0
26,51,Populus alba,VLE,2,12,0.0,0.0,0.0,0.0,0.0001247,2.16723,0.0,0
26,51,Populus alba,VCC,3,1,30.91,0.0002599,0.0,0.0,0.0,0.0,0.0,0
26,51,Populus alba,VSC,3,7,-2.29,0.9171828,4.5e-06,0.0,0.0,0.0,0.0,0
26,51,Populus alba,IAVC,3,21,0.0,0.0,0.0003592,-3.0518e-07,0.0,0.0,0.0,0
26,51,Populus alba,VLE,3,12,0.0,0.0,0.0,0.0,0.0001247,2.16723,0.0,0
